Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr3	127435190	127435190	chr3	127351278	127441277	NM_004526	3D	MCM2	4171
chr3	127435190	127435190	chr3	127351278	127441277	NR_073375	3D	MCM2	4171
chr7	7692482	7692482	chr7	7680806	7725459	NM_002947	INTRON4	RPA3	6119
chr12	57217357	57217357	chr12	57156146	57246145	NM_000946	5D	PRIM1	5557
chr12	57231496	57231496	chr12	57156146	57246145	NM_000946	5D	PRIM1	5557
chr13	34485597	34485597	chr13	34409354	34540222	NM_181558	INTRON8	RFC3	5983
chr13	34485597	34485597	chr13	34421644	34511643	NM_002915	3D	RFC3	5983
chr13	34491719	34491719	chr13	34409354	34540222	NM_181558	INTRON8	RFC3	5983
chr13	34491719	34491719	chr13	34421644	34511643	NM_002915	3D	RFC3	5983
chr13	34502856	34502856	chr13	34409354	34540222	NM_181558	INTRON8	RFC3	5983
chr13	34502856	34502856	chr13	34421644	34511643	NM_002915	3D	RFC3	5983
chr13	34506745	34506745	chr13	34409354	34540222	NM_181558	INTRON8	RFC3	5983
chr13	34506745	34506745	chr13	34421644	34511643	NM_002915	3D	RFC3	5983
chr22	35917545	35917545	chr22	35830495	35920494	NM_006739	3D	MCM5	4174
