Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	223960535	223960535	chr1	223959941	223962534	NM_001748	INTRON20	CAPN2	824
chr1	223960535	223960535	chr1	223959941	223962534	NM_001146068	INTRON20	CAPN2	824
chr3	23204023	23204023	chr3	23144783	23234782	NM_152653	5D	UBE2E2	7325
chr3	23208007	23208007	chr3	23144783	23234782	NM_152653	5D	UBE2E2	7325
chr5	10318454	10318454	chr5	10253750	10343749	NM_005885	5D	MARCH6	10299
chr5	10318454	10318454	chr5	10253750	10343749	NM_001270660	5D	MARCH6	10299
chr5	10318454	10318454	chr5	10253750	10343749	NM_001270661	5D	MARCH6	10299
chr5	179564140	179564140	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179573027	179663026	NM_001135044	3D	MAPK9	5601
chr6	119528315	119528315	chr6	119526047	119569423	NM_005907	INTRON7	MAN1A1	4121
chr6	162363958	162363958	chr6	162206940	162394332	NM_013988	INTRON6	PARK2	5071
chr6	162363958	162363958	chr6	162206940	162394332	NM_013987	INTRON6	PARK2	5071
chr6	162363958	162363958	chr6	162206940	162394332	NM_004562	INTRON6	PARK2	5071
chr7	6155872	6155872	chr7	6108860	6198859	NM_014413	5D	EIF2AK1	27102
chr7	6155872	6155872	chr7	6108860	6198859	NM_001134335	5D	EIF2AK1	27102
chr7	6174037	6174037	chr7	6108860	6198859	NM_014413	5D	EIF2AK1	27102
chr7	6174037	6174037	chr7	6108860	6198859	NM_001134335	5D	EIF2AK1	27102
chr8	123971080	123971080	chr8	123925403	124015402	NM_024295	3D	DERL1	79139
chr8	123971080	123971080	chr8	123925403	124015402	NM_001134671	3D	DERL1	79139
chr10	12146857	12146857	chr10	12071639	12161638	NM_001142627	5D	SEC61A2	55176
chr10	12146857	12146857	chr10	12071639	12161638	NR_024577	5D	SEC61A2	55176
chr10	12146857	12146857	chr10	12071639	12161638	NR_024576	5D	SEC61A2	55176
chr10	12146857	12146857	chr10	12071639	12161638	NM_018144	5D	SEC61A2	55176
chr10	12146857	12146857	chr10	12071639	12161638	NM_001142628	5D	SEC61A2	55176
chr10	71890629	71890629	chr10	71809960	71899959	NM_001142648	3D	SAR1A	56681
chr10	71890629	71890629	chr10	71809960	71899959	NM_020150	3D	SAR1A	56681
chr11	5510283	5510283	chr11	5428529	5518528	NM_017481	3D	UBQLN3	50613
chr11	5510283	5510283	chr11	5435622	5525621	NM_145053	3D	UBQLNL	143630
chr11	5630634	5630634	chr11	5541153	5631152	NM_017481	5D	UBQLN3	50613
chr11	5630634	5630634	chr11	5547956	5637955	NM_145053	5D	UBQLNL	143630
chr12	106650350	106650350	chr12	106643713	106651712	NM_006825	5P2	CKAP4	10970
chr12	106655191	106655191	chr12	106651713	106741712	NM_006825	5D	CKAP4	10970
chr12	106669344	106669344	chr12	106651713	106741712	NM_006825	5D	CKAP4	10970
chr16	633353	633353	chr16	630114	720113	NM_005861	5D	STUB1	10273
chr16	637211	637211	chr16	630114	720113	NM_005861	5D	STUB1	10273
chr16	645967	645967	chr16	630114	720113	NM_005861	5D	STUB1	10273
chr16	671681	671681	chr16	630114	720113	NM_005861	5D	STUB1	10273
chr16	57024661	57024661	chr16	56987793	57077792	NM_001272103	3D	HERPUD1	9709
chr16	57024661	57024661	chr16	56987793	57077792	NM_014685	3D	HERPUD1	9709
chr16	57024661	57024661	chr16	56987793	57077792	NM_001010989	3D	HERPUD1	9709
chr16	57058581	57058581	chr16	56987793	57077792	NM_001272103	3D	HERPUD1	9709
chr16	57058581	57058581	chr16	56987793	57077792	NM_014685	3D	HERPUD1	9709
chr16	57058581	57058581	chr16	56987793	57077792	NM_001010989	3D	HERPUD1	9709
chr17	4316477	4316477	chr17	4279969	4369968	NM_003342	5D	UBE2G1	7326
chr19	4555309	4555309	chr19	4467791	4557790	NM_025241	5D	UBXN6	80700
chr20	17683379	17683379	chr20	17672928	17762927	NM_004587	5D	RRBP1	6238
chr20	17683379	17683379	chr20	17672928	17762927	NM_001042576	5D	RRBP1	6238
chr20	17699309	17699309	chr20	17672928	17762927	NM_004587	5D	RRBP1	6238
chr20	17699309	17699309	chr20	17672928	17762927	NM_001042576	5D	RRBP1	6238
