Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	169853632	169853632	chr2	169853232	169869780	NM_003742	INTRON23	ABCB11	8647
chr2	169889071	169889071	chr2	169887833	169889832	NM_003742	5P1	ABCB11	8647
chr13	95843149	95843149	chr13	95840796	95847088	NM_001105515	INTRON12	ABCC4	10257
chr13	95843149	95843149	chr13	95840796	95847088	NM_005845	INTRON22	ABCC4	10257
chr13	95860573	95860573	chr13	95860179	95861686	NM_001105515	INTRON15	ABCC4	10257
chr13	95860573	95860573	chr13	95860179	95861686	NM_005845	INTRON25	ABCC4	10257
chr13	95918062	95918062	chr13	95900007	95953493	NM_001105515	INTRON20	ABCC4	10257
chr13	95918062	95918062	chr13	95900007	95953493	NM_005845	INTRON30	ABCC4	10257
chr13	95927385	95927385	chr13	95900007	95953493	NM_001105515	INTRON20	ABCC4	10257
chr13	95927385	95927385	chr13	95900007	95953493	NM_005845	INTRON30	ABCC4	10257
chr13	95929887	95929887	chr13	95900007	95953493	NM_001105515	INTRON20	ABCC4	10257
chr13	95929887	95929887	chr13	95900007	95953493	NM_005845	INTRON30	ABCC4	10257
chr16	15980246	15980246	chr16	15943433	16033432	NM_004996	5D	ABCC1	4363
chr21	43817116	43817116	chr21	43727354	43817353	NM_207174	3D	ABCG1	9619
chr21	43817116	43817116	chr21	43727354	43817353	NM_004915	3D	ABCG1	9619
chr21	43817116	43817116	chr21	43727354	43817353	NM_207628	3D	ABCG1	9619
chr21	43817116	43817116	chr21	43727354	43817353	NM_207629	3D	ABCG1	9619
chr21	43817116	43817116	chr21	43727354	43817353	NM_207627	3D	ABCG1	9619
chr21	43817116	43817116	chr21	43727354	43817353	NM_016818	3D	ABCG1	9619
