Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	172673321	172673321	chr1	172646012	172736011	NM_000639	3D	FASLG	356
chr2	98424285	98424285	chr2	98366323	98456322	NM_207519	3D	ZAP70	7535
chr2	98424285	98424285	chr2	98366323	98456322	NM_001079	3D	ZAP70	7535
chr6	31641385	31641385	chr6	31556112	31646111	NM_000594	3D	TNF	7124
chr6	31641385	31641385	chr6	31570762	31660761	NM_001145466	5D	NCR3	259197
chr6	31641385	31641385	chr6	31570762	31660761	NM_147130	5D	NCR3	259197
chr6	31641385	31641385	chr6	31570762	31660761	NM_001145467	5D	NCR3	259197
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr8	22849421	22849421	chr8	22777647	22867646	NM_003842	3D	TNFRSF10B	8795
chr8	22849421	22849421	chr8	22777647	22867646	NR_027140	3D	TNFRSF10B	8795
chr8	22849421	22849421	chr8	22777647	22867646	NM_147187	3D	TNFRSF10B	8795
chr8	23051354	23051354	chr8	22984950	23074949	NM_003841	3D	TNFRSF10C	8794
chr8	23051354	23051354	chr8	23031543	23121542	NM_003840	5D	TNFRSF10D	8793
chr8	23051354	23051354	chr8	23049526	23054643	NM_003844	INTRON1	TNFRSF10A	8797
chr9	21199679	21199679	chr9	21116371	21206370	NM_002173	3D	IFNA16	3449
chr9	21199679	21199679	chr9	21127241	21217240	NM_021268	3D	IFNA17	3451
chr9	21199679	21199679	chr9	21139200	21229199	NM_002172	3D	IFNA14	3448
chr9	21199679	21199679	chr9	21176659	21266658	NM_002175	5D	IFNA21	3452
chr9	21199679	21199679	chr9	21196179	21204178	NM_002171	3P2	IFNA10	3446
chr9	21199679	21199679	chr9	21199467	21201466	NM_021057	3P1	IFNA7	3444
chr9	21199679	21199679	chr9	21197598	21287597	NM_021068	5D	IFNA4	3441
chr9	91848677	91848677	chr9	91803682	91893681	NM_016848	5D	SHC3	53358
chr9	91864232	91864232	chr9	91803682	91893681	NM_016848	5D	SHC3	53358
chr9	104359260	104359260	chr9	104357283	104359282	NM_147180	5P1	PPP3R2	5535
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr16	69530756	69530756	chr16	69499868	69589867	NM_001113178	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_138714	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_006599	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_173214	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_138713	5D	NFAT5	10725
chr16	69530756	69530756	chr16	69499868	69589867	NM_173215	5D	NFAT5	10725
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr19	495721	495721	chr19	470996	560995	NM_012435	5D	SHC2	25759
chr20	50183239	50183239	chr20	50169258	50259257	NM_001258296	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_012340	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_001258297	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258295	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50169258	50259257	NM_173091	5D	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258292	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258294	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001136021	5P2	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_001258296	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_012340	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_001258297	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50169258	50259257	NM_173091	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258295	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258292	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001258294	5D	NFATC2	4773
chr20	50213721	50213721	chr20	50189370	50279369	NM_001136021	5D	NFATC2	4773
chrX	123524916	123524916	chrX	123517010	123607009	NM_002351	3D	SH2D1A	4068
chrX	123524916	123524916	chrX	123517010	123607009	NM_001114937	3D	SH2D1A	4068
