Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	95470810	95470810	chr1	95448862	95492683	NM_144988	INTRON1	ALG14	199857
chr1	95630657	95630657	chr1	95548507	95638506	NM_144988	5D	ALG14	199857
chr2	107324498	107324498	chr2	107318055	107408054	NM_001142351	3D	ST6GAL2	84620
chr2	107324498	107324498	chr2	107318055	107408054	NM_032528	3D	ST6GAL2	84620
chr5	180140114	180140114	chr5	180117540	180207539	NM_001114619	3D	MGAT1	4245
chr5	180140114	180140114	chr5	180117540	180207539	NM_002406	3D	MGAT1	4245
chr5	180140114	180140114	chr5	180117540	180207539	NM_001114618	3D	MGAT1	4245
chr5	180140114	180140114	chr5	180117540	180207539	NM_001114617	3D	MGAT1	4245
chr5	180140114	180140114	chr5	180117540	180207539	NM_001114620	3D	MGAT1	4245
chr6	119528315	119528315	chr6	119526047	119569423	NM_005907	INTRON7	MAN1A1	4121
chr14	66299032	66299032	chr14	66220839	66310838	NM_004480	3D	FUT8	2530
chr14	66299032	66299032	chr14	66220839	66310838	NR_038167	3D	FUT8	2530
chr14	66299032	66299032	chr14	66220839	66310838	NM_178156	3D	FUT8	2530
chr14	66299032	66299032	chr14	66220839	66310838	NM_178155	3D	FUT8	2530
chr14	66299032	66299032	chr14	66220839	66310838	NR_038170	3D	FUT8	2530
