Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	175904188	175904188	chr2	175836977	175926976	NM_001256092	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NM_001256090	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045773	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NM_001256093	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NM_001880	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045774	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045771	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045772	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045770	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NM_001256091	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045768	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045769	3D	ATF2	1386
chr2	175904188	175904188	chr2	175878970	175968969	NM_001256094	3D	ATF2	1386
chr5	1477230	1477230	chr5	1455543	1545542	NM_001044	5D	SLC6A3	6531
chr5	110596685	110596685	chr5	110560342	110679720	NM_001744	INTRON1	CAMK4	814
chr5	110601041	110601041	chr5	110560342	110679720	NM_001744	INTRON1	CAMK4	814
chr5	149575122	149575122	chr5	149499053	149589052	NM_171825	3D	CAMK2A	815
chr5	149575122	149575122	chr5	149499053	149589052	NM_015981	3D	CAMK2A	815
chr5	153003763	153003763	chr5	152870530	153026486	NR_047578	INTRON1	GRIA1	2890
chr5	153003763	153003763	chr5	152873625	153026486	NM_001114183	INTRON2	GRIA1	2890
chr5	153003763	153003763	chr5	152873625	153029888	NM_001258019	INTRON2	GRIA1	2890
chr5	153003763	153003763	chr5	152873625	153026486	NM_001258021	INTRON2	GRIA1	2890
chr5	153003763	153003763	chr5	152873625	153026486	NM_000827	INTRON2	GRIA1	2890
chr5	153003763	153003763	chr5	152873625	153026486	NM_001258023	INTRON2	GRIA1	2890
chr5	153003763	153003763	chr5	152873625	153026486	NM_001258022	INTRON2	GRIA1	2890
chr5	153003763	153003763	chr5	152889366	153026486	NM_001258020	INTRON3	GRIA1	2890
chr5	153017417	153017417	chr5	152870530	153026486	NR_047578	INTRON1	GRIA1	2890
