Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	172673321	172673321	chr1	172646012	172736011	NM_000639	3D	FASLG	356
chr2	103120482	103120482	chr2	103079024	103169023	NM_003853	3D	IL18RAP	8807
chr2	103163699	103163699	chr2	103079024	103169023	NM_003853	3D	IL18RAP	8807
chr3	46173445	46173445	chr3	46143199	46233198	NM_001295	3D	CCR1	1230
chr4	55486181	55486181	chr4	55424094	55514093	NM_000222	5D	KIT	3815
chr4	55486181	55486181	chr4	55424094	55514093	NM_001093772	5D	KIT	3815
chr4	55491903	55491903	chr4	55424094	55514093	NM_000222	5D	KIT	3815
chr4	55491903	55491903	chr4	55424094	55514093	NM_001093772	5D	KIT	3815
chr4	55517004	55517004	chr4	55514094	55522093	NM_000222	5P2	KIT	3815
chr4	55517004	55517004	chr4	55514094	55522093	NM_001093772	5P2	KIT	3815
chr4	55526919	55526919	chr4	55524248	55561676	NM_000222	INTRON1	KIT	3815
chr4	55526919	55526919	chr4	55524248	55561676	NM_001093772	INTRON1	KIT	3815
chr4	55612974	55612974	chr4	55608881	55616880	NM_000222	3P2	KIT	3815
chr4	55612974	55612974	chr4	55608881	55616880	NM_001093772	3P2	KIT	3815
chr4	76923997	76923997	chr4	76842268	76932267	NM_001565	3D	CXCL10	3627
chr4	76923997	76923997	chr4	76854839	76944838	NM_005409	3D	CXCL11	6373
chr4	76923997	76923997	chr4	76922622	76924851	NM_002416	EXON1	CXCL9	4283
chr4	76992718	76992718	chr4	76938641	77028640	NM_002416	5D	CXCL9	4283
chr4	76992718	76992718	chr4	76954689	77044688	NM_001565	5D	CXCL10	3627
chr4	76992718	76992718	chr4	76967350	77057349	NM_005409	5D	CXCL11	6373
chr4	76995329	76995329	chr4	76938641	77028640	NM_002416	5D	CXCL9	4283
chr4	76995329	76995329	chr4	76954689	77044688	NM_001565	5D	CXCL10	3627
chr4	76995329	76995329	chr4	76967350	77057349	NM_005409	5D	CXCL11	6373
chr5	134939123	134939123	chr5	134924969	135014968	NM_004887	5D	CXCL14	9547
chr5	134939989	134939989	chr5	134924969	135014968	NM_004887	5D	CXCL14	9547
chr5	134957412	134957412	chr5	134924969	135014968	NM_004887	5D	CXCL14	9547
chr5	149575122	149575122	chr5	149502935	149592934	NM_005211	5D	CSF1R	1436
chr5	149575122	149575122	chr5	149545422	149635421	NM_002609	5D	PDGFRB	5159
chr5	180140114	180140114	chr5	180086624	180176623	NM_182925	5D	FLT4	2324
chr5	180140114	180140114	chr5	180086624	180176623	NM_002020	5D	FLT4	2324
chr6	22322003	22322003	chr6	22313082	22403081	NM_001163558	5D	PRL	5617
chr6	22322003	22322003	chr6	22307730	22397729	NM_000948	5D	PRL	5617
chr6	31641385	31641385	chr6	31552100	31642099	NM_001159740	3D	LTA	4049
chr6	31641385	31641385	chr6	31552100	31642099	NM_000595	3D	LTA	4049
chr6	31641385	31641385	chr6	31556112	31646111	NM_000594	3D	TNF	7124
chr6	31641385	31641385	chr6	31560202	31650201	NM_002341	5D	LTB	4050
chr6	31641385	31641385	chr6	31560202	31650201	NM_009588	5D	LTB	4050
chr8	22849421	22849421	chr8	22777647	22867646	NM_003842	3D	TNFRSF10B	8795
chr8	22849421	22849421	chr8	22777647	22867646	NR_027140	3D	TNFRSF10B	8795
chr8	22849421	22849421	chr8	22777647	22867646	NM_147187	3D	TNFRSF10B	8795
chr8	23051354	23051354	chr8	22984950	23074949	NM_003841	3D	TNFRSF10C	8794
chr8	23051354	23051354	chr8	23031543	23121542	NM_003840	5D	TNFRSF10D	8793
chr8	23051354	23051354	chr8	23049526	23054643	NM_003844	INTRON1	TNFRSF10A	8797
chr9	21199679	21199679	chr9	21152144	21242143	NM_002177	5D	IFNW1	3467
chr9	21199679	21199679	chr9	21116371	21206370	NM_002173	3D	IFNA16	3449
chr9	21199679	21199679	chr9	21127241	21217240	NM_021268	3D	IFNA17	3451
chr9	21199679	21199679	chr9	21139200	21229199	NM_002172	3D	IFNA14	3448
chr9	21199679	21199679	chr9	21176659	21266658	NM_002175	5D	IFNA21	3452
chr9	21199679	21199679	chr9	21196179	21204178	NM_002171	3P2	IFNA10	3446
chr9	21199679	21199679	chr9	21199467	21201466	NM_021057	3P1	IFNA7	3444
chr9	21199679	21199679	chr9	21197598	21287597	NM_021068	5D	IFNA4	3441
chr9	34467118	34467118	chr9	34451429	34541428	NM_001207011	3D	CNTFR	1271
chr9	34467118	34467118	chr9	34451429	34541428	NM_147164	3D	CNTFR	1271
chr9	34467118	34467118	chr9	34451429	34541428	NM_001842	3D	CNTFR	1271
chr9	34503452	34503452	chr9	34451429	34541428	NM_001207011	3D	CNTFR	1271
chr9	34503452	34503452	chr9	34451429	34541428	NM_147164	3D	CNTFR	1271
chr9	34503452	34503452	chr9	34451429	34541428	NM_001842	3D	CNTFR	1271
chr11	103761558	103761558	chr11	103677913	103767912	NM_025208	3D	PDGFD	80310
chr11	103761558	103761558	chr11	103677913	103767912	NM_033135	3D	PDGFD	80310
chr12	6340387	6340387	chr12	6337922	6427921	NM_001065	3D	TNFRSF1A	7132
chr16	3153405	3153405	chr16	3082383	3172382	NM_016639	3D	TNFRSF12A	51330
chr17	32501773	32501773	chr17	32482295	32572294	NM_002982	5D	CCL2	6347
chr17	32501773	32501773	chr17	32497234	32587233	NM_006273	5D	CCL7	6354
chr19	2238666	2238666	chr19	2149112	2239111	NM_000479	5D	AMH	268
chr20	55707456	55707456	chr20	55643808	55733807	NM_001719	3D	BMP7	655
chr22	17587679	17587679	chr22	17586844	17588615	NM_014339	INTRON11	IL17RA	23765
