Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	89546802	89546802	chr1	89468643	89558642	NM_001008661	5D	CCBL2	56267
chr1	89546802	89546802	chr1	89468643	89558642	NM_001008662	5D	CCBL2	56267
chr6	160210060	160210060	chr6	160202087	160210086	NM_005891	3P2	ACAT2	39
chr6	160224345	160224345	chr6	160210087	160300086	NM_005891	3D	ACAT2	39
chr6	160229329	160229329	chr6	160210087	160300086	NM_005891	3D	ACAT2	39
chr7	30857340	30857340	chr7	30807218	30897217	NM_006774	3D	INMT	11185
chr7	30857340	30857340	chr7	30807218	30897217	NM_001199219	3D	INMT	11185
chr7	150565219	150565219	chr7	150560379	150568378	NM_001091	3P2	ABP1	26
chr7	150565219	150565219	chr7	150560379	150568378	NM_001272072	3P2	ABP1	26
chr8	39694609	39694609	chr8	39692473	39782472	NM_194294	5D	IDO2	169355
chr8	39694609	39694609	chr8	39671327	39761326	NM_002164	5D	IDO1	3620
chr8	39816467	39816467	chr8	39796309	39886308	NM_002164	3D	IDO1	3620
chr8	39816467	39816467	chr8	39806783	39821125	NM_194294	INTRON2	IDO2	169355
chr8	39834276	39834276	chr8	39796309	39886308	NM_002164	3D	IDO1	3620
chr8	39834276	39834276	chr8	39821222	39836584	NM_194294	INTRON3	IDO2	169355
chr8	39858025	39858025	chr8	39796309	39886308	NM_002164	3D	IDO1	3620
chr8	39858025	39858025	chr8	39847357	39862844	NM_194294	INTRON8	IDO2	169355
chr10	50913006	50913006	chr10	50842686	50932685	NM_001143997	3D	OGDHL	55753
chr10	50913006	50913006	chr10	50842686	50932685	NM_001143996	3D	OGDHL	55753
chr10	50913006	50913006	chr10	50842686	50932685	NM_018245	3D	OGDHL	55753
chr17	74519373	74519373	chr17	74476199	74566198	NM_001166579	3D	AANAT	15
chr17	74519373	74519373	chr17	74476199	74566198	NM_001088	3D	AANAT	15
