Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr3	19931169	19931169	chr3	19888571	19978570	NM_004162	5D	RAB5A	5868
chr3	19962997	19962997	chr3	19888571	19978570	NM_004162	5D	RAB5A	5868
chr7	28494444	28494444	chr7	28339060	28534522	NM_182899	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28452536	28527791	NM_182898	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28475307	28527791	NM_004904	INTRON1	CREB5	9586
chr12	50298534	50298534	chr12	50244523	50334522	NM_000486	5D	AQP2	359
chr12	50303926	50303926	chr12	50244523	50334522	NM_000486	5D	AQP2	359
chr12	50304948	50304948	chr12	50244523	50334522	NM_000486	5D	AQP2	359
chr12	50305006	50305006	chr12	50244523	50334522	NM_000486	5D	AQP2	359
chr12	50306147	50306147	chr12	50244523	50334522	NM_000486	5D	AQP2	359
chr12	50316817	50316817	chr12	50244523	50334522	NM_000486	5D	AQP2	359
chr12	50319085	50319085	chr12	50244523	50334522	NM_000486	5D	AQP2	359
chr16	4245692	4245692	chr16	4176186	4266185	NM_001116	5D	ADCY9	115
chr17	7979462	7979462	chr17	7962464	8052463	NM_014232	3D	VAMP2	6844
