Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	111692439	111692439	chr1	111670280	111760279	NM_004000	5D	CHI3L2	1117
chr1	111692439	111692439	chr1	111670280	111760279	NM_001025197	5D	CHI3L2	1117
chr1	111692439	111692439	chr1	111672332	111762331	NM_001025199	5D	CHI3L2	1117
chr1	203192136	203192136	chr1	203165922	203255921	NM_001276	5D	CHI3L1	1116
chr1	203192136	203192136	chr1	203191453	203192261	NR_045785	INTRON6	CHIT1	1118
chr1	203192136	203192136	chr1	203191453	203192261	NM_001256125	INTRON5	CHIT1	1118
chr1	203192136	203192136	chr1	203191453	203192261	NM_001270509	INTRON5	CHIT1	1118
chr1	203192136	203192136	chr1	203191453	203192261	NM_003465	INTRON5	CHIT1	1118
chr1	203192136	203192136	chr1	203191453	203192261	NR_045784	INTRON7	CHIT1	1118
chr2	106693141	106693141	chr2	106609758	106699757	NM_001253875	3D	UXS1	80146
chr2	106693141	106693141	chr2	106609758	106699757	NR_045607	3D	UXS1	80146
chr2	106693141	106693141	chr2	106609758	106699757	NM_025076	3D	UXS1	80146
chr2	106693141	106693141	chr2	106609758	106699757	NM_001253876	3D	UXS1	80146
chr5	73974486	73974486	chr5	73970968	73978967	NM_000521	5P2	HEXB	3074
chr17	73819524	73819524	chr17	73771280	73861279	NM_000154	5D	GALK1	2584
