Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	22224101	22224101	chr1	22203417	22293416	NM_007352	5D	CELA3B	23436
chr1	237802064	237802064	chr1	237801792	237802313	NM_001035	INTRON45	RYR2	6262
chr3	4444710	4444710	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4444710	4444710	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4444710	4444710	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4463007	4463007	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_001099952	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_002222	5D	ITPR1	3708
chr3	4486302	4486302	chr3	4435031	4525030	NM_001168272	5D	ITPR1	3708
chr3	141668452	141668452	chr3	141655382	141745381	NM_001679	3D	ATP1B3	483
chr3	148466362	148466362	chr3	148445587	148535586	NM_001871	5D	CPB1	1360
chr4	15743390	15743390	chr4	15679930	15769929	NM_001775	5D	CD38	952
chr4	15743390	15743390	chr4	15735796	15743795	NM_004334	3P2	BST1	683
chr5	127617335	127617335	chr5	127535380	127625379	NM_001046	3D	SLC12A2	6558
chr5	127617335	127617335	chr5	127535380	127625379	NM_001256461	3D	SLC12A2	6558
chr5	127617335	127617335	chr5	127535380	127625379	NR_046207	3D	SLC12A2	6558
chr7	107472137	107472137	chr7	107453678	107543677	NM_000111	5D	SLC26A3	1811
chr7	130007597	130007597	chr7	129920289	130010288	NM_001868	5D	CPA1	1357
chr7	130007597	130007597	chr7	129939637	130029636	NM_001869	3D	CPA2	1358
chr7	130009352	130009352	chr7	129920289	130010288	NM_001868	5D	CPA1	1357
chr7	130009352	130009352	chr7	129939637	130029636	NM_001869	3D	CPA2	1358
chr7	130012956	130012956	chr7	129939637	130029636	NM_001869	3D	CPA2	1358
chr7	130012956	130012956	chr7	130010289	130018288	NM_001868	5P2	CPA1	1357
chr7	142434959	142434959	chr7	142357318	142447317	NM_002769	5D	PRSS1	5644
chr7	142434959	142434959	chr7	142379907	142469906	NM_002770	5D	PRSS2	5645
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr10	79444752	79444752	chr10	79407577	79497576	NM_001014797	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_002247	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001161353	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271518	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271519	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271521	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001161352	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271520	5D	KCNMA1	3778
chr10	79444752	79444752	chr10	79407577	79497576	NM_001271522	5D	KCNMA1	3778
chr11	2712285	2712285	chr11	2683311	2790072	NM_000218	INTRON11	KCNQ1	3784
chr11	2712285	2712285	chr11	2683311	2790072	NR_040711	INTRON11	KCNQ1	3784
chr11	2715531	2715531	chr11	2683311	2790072	NM_000218	INTRON11	KCNQ1	3784
chr11	2715531	2715531	chr11	2683311	2790072	NR_040711	INTRON11	KCNQ1	3784
chr11	2933064	2933064	chr11	2880340	2970339	NM_000218	3D	KCNQ1	3784
chr11	2933064	2933064	chr11	2880340	2970339	NR_040711	3D	KCNQ1	3784
chr13	46575556	46575556	chr13	46527321	46617320	NM_001872	3D	CPB2	1361
chr13	46618289	46618289	chr13	46617321	46625320	NM_001872	3P2	CPB2	1361
chr13	46629943	46629943	chr13	46629896	46629983	NM_001872	EXON2	CPB2	1361
chr13	46636234	46636234	chr13	46632516	46638781	NM_001872	INTRON3	CPB2	1361
chr13	46655500	46655500	chr13	46653036	46656574	NM_001872	INTRON7	CPB2	1361
chr13	46668301	46668301	chr13	46661955	46679069	NM_001872	INTRON10	CPB2	1361
chr13	46676194	46676194	chr13	46661955	46679069	NM_001872	INTRON10	CPB2	1361
chr16	4245692	4245692	chr16	4176186	4266185	NM_001116	5D	ADCY9	115
chr17	3943290	3943290	chr17	3877758	3967757	NM_174957	5D	ATP2A3	489
chr17	3943290	3943290	chr17	3877758	3967757	NM_005173	5D	ATP2A3	489
chr17	3943290	3943290	chr17	3877758	3967757	NM_174956	5D	ATP2A3	489
chr17	3943290	3943290	chr17	3877758	3967757	NM_174954	5D	ATP2A3	489
chr17	3943290	3943290	chr17	3877758	3967757	NM_174958	5D	ATP2A3	489
chr17	3943290	3943290	chr17	3877758	3967757	NM_174953	5D	ATP2A3	489
chr17	3943290	3943290	chr17	3877758	3967757	NM_174955	5D	ATP2A3	489
chr17	7639748	7639748	chr17	7571089	7661088	NM_001678	3D	ATP1B2	482
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
