Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	172324929	172324929	chr1	172292480	172348156	NM_015569	INTRON17	DNM3	26052
chr1	172324929	172324929	chr1	172277979	172348156	NM_001136127	INTRON16	DNM3	26052
chr1	172353470	172353470	chr1	172348322	172356271	NM_015569	INTRON18	DNM3	26052
chr1	172353470	172353470	chr1	172348322	172356271	NM_001136127	INTRON17	DNM3	26052
chr2	46639625	46639625	chr2	46638985	46728984	NM_080653	3D	ATP6V1E2	90423
chr5	175242384	175242384	chr5	175198500	175288499	NM_001008220	5D	CPLX2	10814
chr5	175242384	175242384	chr5	175236071	175305653	NM_006650	INTRON2	CPLX2	10814
chr7	138573470	138573470	chr7	138492941	138582940	NM_020632	5D	ATP6V0A4	50617
chr7	138573470	138573470	chr7	138492941	138582940	NM_130840	5D	ATP6V0A4	50617
chr7	138580905	138580905	chr7	138492941	138582940	NM_020632	5D	ATP6V0A4	50617
chr7	138580905	138580905	chr7	138492941	138582940	NM_130840	5D	ATP6V0A4	50617
chr8	104089617	104089617	chr8	104087285	104095284	NM_001695	3P2	ATP6V1C1	528
chr10	50913006	50913006	chr10	50830766	50920765	NM_003055	3D	SLC18A3	6572
chr12	124336803	124336803	chr12	124256301	124346300	NM_012463	3D	ATP6V0A2	23545
chr17	7979462	7979462	chr17	7962464	8052463	NM_014232	3D	VAMP2	6844
chr17	33864706	33864706	chr17	33814281	33904280	NM_001282	5D	AP2B1	163
chr17	33864706	33864706	chr17	33814281	33904280	NM_001030006	5D	AP2B1	163
chr19	17760939	17760939	chr19	17760396	17763438	NM_001080421	INTRON30	UNC13A	23025
