Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	172673321	172673321	chr1	172646012	172736011	NM_000639	3D	FASLG	356
chr1	247622356	247622356	chr1	247614406	247622405	NM_183395	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001127462	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001079821	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_004895	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001127461	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001243133	3P2	NLRP3	114548
chr2	175904188	175904188	chr2	175836977	175926976	NM_001256092	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NM_001256090	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045773	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NM_001256093	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NM_001880	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045774	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045771	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045772	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045770	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NM_001256091	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045768	3D	ATF2	1386
chr2	175904188	175904188	chr2	175836977	175926976	NR_045769	3D	ATF2	1386
chr2	175904188	175904188	chr2	175878970	175968969	NM_001256094	3D	ATF2	1386
chr4	76923997	76923997	chr4	76842268	76932267	NM_001565	3D	CXCL10	3627
chr4	76992718	76992718	chr4	76954689	77044688	NM_001565	5D	CXCL10	3627
chr4	76995329	76995329	chr4	76954689	77044688	NM_001565	5D	CXCL10	3627
chr4	186909595	186909595	chr4	186890308	186980307	NM_003265	5D	TLR3	7098
chr5	179564140	179564140	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179564140	179564140	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_002752	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139069	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139070	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179560594	179650593	NM_139068	3D	MAPK9	5601
chr5	179587748	179587748	chr5	179573027	179663026	NM_001135044	3D	MAPK9	5601
chr6	31641385	31641385	chr6	31556112	31646111	NM_000594	3D	TNF	7124
chr6	32975510	32975510	chr6	32918847	33008846	NM_002118	5D	HLA-DMB	3109
