Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	169853632	169853632	chr2	169853232	169869780	NM_003742	INTRON23	ABCB11	8647
chr2	169889071	169889071	chr2	169887833	169889832	NM_003742	5P1	ABCB11	8647
chr3	141668452	141668452	chr3	141655382	141745381	NM_001679	3D	ATP1B3	483
chr3	195931582	195931582	chr3	195843382	195933381	NM_152672	5D	SLC51A	200931
chr3	196019679	196019679	chr3	195970301	196060300	NM_152672	3D	SLC51A	200931
chr6	160581910	160581910	chr6	160581750	160589749	NM_003057	3P2	SLC22A1	6580
chr6	160581910	160581910	chr6	160581750	160589749	NM_153187	3P2	SLC22A1	6580
chr6	160625977	160625977	chr6	160589750	160679749	NM_003057	3D	SLC22A1	6580
chr6	160625977	160625977	chr6	160589750	160679749	NM_153187	3D	SLC22A1	6580
chr7	30857340	30857340	chr7	30851414	30941413	NM_198098	5D	AQP1	358
chr8	59454664	59454664	chr8	59422720	59512719	NM_000780	5D	CYP7A1	1581
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr12	125354102	125354102	chr12	125350519	125358518	NM_005505	5P2	SCARB1	949
chr12	125354102	125354102	chr12	125350519	125358518	NM_001082959	5P2	SCARB1	949
chr12	125371972	125371972	chr12	125358519	125448518	NM_005505	5D	SCARB1	949
chr12	125371972	125371972	chr12	125358519	125448518	NM_001082959	5D	SCARB1	949
chr13	95843149	95843149	chr13	95840796	95847088	NM_001105515	INTRON12	ABCC4	10257
chr13	95843149	95843149	chr13	95840796	95847088	NM_005845	INTRON22	ABCC4	10257
chr13	95860573	95860573	chr13	95860179	95861686	NM_001105515	INTRON15	ABCC4	10257
chr13	95860573	95860573	chr13	95860179	95861686	NM_005845	INTRON25	ABCC4	10257
chr13	95918062	95918062	chr13	95900007	95953493	NM_001105515	INTRON20	ABCC4	10257
chr13	95918062	95918062	chr13	95900007	95953493	NM_005845	INTRON30	ABCC4	10257
chr13	95927385	95927385	chr13	95900007	95953493	NM_001105515	INTRON20	ABCC4	10257
chr13	95927385	95927385	chr13	95900007	95953493	NM_005845	INTRON30	ABCC4	10257
chr13	95929887	95929887	chr13	95900007	95953493	NM_001105515	INTRON20	ABCC4	10257
chr13	95929887	95929887	chr13	95900007	95953493	NM_005845	INTRON30	ABCC4	10257
chr13	103759893	103759893	chr13	103729196	103819195	NM_000452	5D	SLC10A2	6555
chr16	4245692	4245692	chr16	4176186	4266185	NM_001116	5D	ADCY9	115
chr17	7639748	7639748	chr17	7571089	7661088	NM_001678	3D	ATP1B2	482
