Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	101209652	101209652	chr1	101206601	101214600	NM_080682	3P2	VCAM1	7412
chr1	101209652	101209652	chr1	101206601	101214600	NM_001078	3P2	VCAM1	7412
chr1	101209652	101209652	chr1	101206601	101214600	NM_001199834	3P2	VCAM1	7412
chr2	173875457	173875457	chr2	173866072	173879190	NM_001100397	INTRON14	RAPGEF4	11069
chr2	173875457	173875457	chr2	173866072	173879190	NM_007023	INTRON17	RAPGEF4	11069
chr4	40196548	40196548	chr4	40196526	40198525	NM_004310	5P1	RHOH	399
chr4	184310556	184310556	chr4	184251927	184341926	NM_001111319	5D	CLDN22	53842
chr4	184310556	184310556	chr4	184253579	184343578	NM_001185149	5D	CLDN24	100132463
chr7	5530781	5530781	chr7	5466778	5556777	NM_001101	3D	ACTB	60
chr7	101224017	101224017	chr7	101156604	101246603	NM_138403	3D	MYL10	93408
chr10	67996289	67996289	chr10	67863007	68040226	NM_001127384	INTRON5	CTNNA3	29119
chr10	67996289	67996289	chr10	67863007	68040226	NM_013266	INTRON5	CTNNA3	29119
chr10	68689360	68689360	chr10	68535282	68940073	NM_001127384	INTRON11	CTNNA3	29119
chr10	68689360	68689360	chr10	68535282	68940073	NM_013266	INTRON11	CTNNA3	29119
chr11	119218529	119218529	chr11	119188654	119278653	NM_006288	3D	THY1	7070
chr11	119219123	119219123	chr11	119188654	119278653	NM_006288	3D	THY1	7070
chr11	119235403	119235403	chr11	119188654	119278653	NM_006288	3D	THY1	7070
chr11	133929555	133929555	chr11	133928819	133936818	NM_001205329	5P2	JAM3	83700
chr11	133929555	133929555	chr11	133928819	133936818	NM_032801	5P2	JAM3	83700
chr14	32524418	32524418	chr14	32446494	32536493	NM_001173	5D	ARHGAP5	394
chr14	32524418	32524418	chr14	32446494	32536493	NM_001030055	5D	ARHGAP5	394
chr16	3153405	3153405	chr16	3074506	3164505	NM_020982	3D	CLDN9	9080
chr16	3153405	3153405	chr16	3078188	3168187	NM_021195	5D	CLDN6	9074
chr16	88807337	88807337	chr16	88727492	88817491	NM_000101	5D	CYBA	1535
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr21	37754031	37754031	chr21	37732919	37822918	NM_144492	3D	CLDN14	23562
chr21	37754031	37754031	chr21	37732919	37822918	NM_001146078	3D	CLDN14	23562
chr21	37754031	37754031	chr21	37732919	37822918	NM_001146077	3D	CLDN14	23562
chr21	37754031	37754031	chr21	37732919	37822918	NM_001146079	3D	CLDN14	23562
chr21	37754031	37754031	chr21	37732919	37822918	NM_012130	3D	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37849670	NM_144492	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37882659	NM_001146078	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37882659	NM_001146077	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37851791	NM_001146079	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37840739	37848738	NM_012130	5P2	CLDN14	23562
chr21	37872446	37872446	chr21	37834074	37882659	NM_001146078	INTRON1	CLDN14	23562
chr21	37872446	37872446	chr21	37834074	37882659	NM_001146077	INTRON1	CLDN14	23562
chr21	37872446	37872446	chr21	37848739	37938738	NM_012130	5D	CLDN14	23562
chr21	37872446	37872446	chr21	37862388	37952387	NM_144492	5D	CLDN14	23562
chr21	37872446	37872446	chr21	37862388	37952387	NM_001146079	5D	CLDN14	23562
chr21	37938728	37938728	chr21	37848739	37938738	NM_012130	5D	CLDN14	23562
chr21	37938728	37938728	chr21	37862388	37952387	NM_144492	5D	CLDN14	23562
chr21	37938728	37938728	chr21	37862388	37952387	NM_001146079	5D	CLDN14	23562
chr21	37938728	37938728	chr21	37882798	37948707	NM_001146077	INTRON2	CLDN14	23562
chr21	37938728	37938728	chr21	37925117	38015116	NM_001146078	5D	CLDN14	23562
chr21	37968105	37968105	chr21	37925117	38015116	NM_001146078	5D	CLDN14	23562
chr21	37968105	37968105	chr21	37958867	38048866	NM_001146077	5D	CLDN14	23562
