Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	158330241	158330241	chr1	158268311	158358310	NM_001004475	3D	OR10T2	128360
chr1	158330241	158330241	chr1	158289717	158379716	NM_001004476	3D	OR10K2	391107
chr1	158578864	158578864	chr1	158527895	158617894	NM_001005189	5D	OR6Y1	391112
chr1	158578864	158578864	chr1	158543394	158633393	NM_001160325	5D	OR6P1	128366
chr1	158578864	158578864	chr1	158559689	158649688	NM_001004477	5D	OR10X1	128367
chr1	158578864	158578864	chr1	158569467	158659466	NM_001005279	3D	OR6K2	81448
chr1	158578864	158578864	chr1	158577170	158579169	NM_001004478	3P1	OR10Z1	128368
chr1	247622356	247622356	chr1	247593433	247683432	NM_198074	3D	OR2C3	81472
chr1	247622356	247622356	chr1	247617284	247625283	NM_001004492	5P2	OR2B11	127623
chr5	149575122	149575122	chr5	149499053	149589052	NM_171825	3D	CAMK2A	815
chr5	149575122	149575122	chr5	149499053	149589052	NM_015981	3D	CAMK2A	815
chr5	180140114	180140114	chr5	180066122	180156121	NM_001001657	3D	OR2Y1	134083
chr6	29344703	29344703	chr6	29264415	29354414	NM_013936	5D	OR12D2	26529
chr6	29344703	29344703	chr6	29343068	29345067	NM_030959	5P1	OR12D3	81797
chr6	29344703	29344703	chr6	29285432	29375431	NM_030946	3D	OR14J1	442191
chr6	29344703	29344703	chr6	29307715	29397714	NM_013941	5D	OR10C1	442194
chr6	29344703	29344703	chr6	29293280	29383279	NM_013937	3D	OR11A1	26531
chr6	29344703	29344703	chr6	29326229	29416228	NM_030883	5D	OR2H1	26716
chr6	29344703	29344703	chr6	29334054	29424053	NM_030876	5D	OR5V1	81696
chr6	29346362	29346362	chr6	29264415	29354414	NM_013936	5D	OR12D2	26529
chr6	29346362	29346362	chr6	29285432	29375431	NM_030946	3D	OR14J1	442191
chr6	29346362	29346362	chr6	29307715	29397714	NM_013941	5D	OR10C1	442194
chr6	29346362	29346362	chr6	29293280	29383279	NM_013937	3D	OR11A1	26531
chr6	29346362	29346362	chr6	29326229	29416228	NM_030883	5D	OR2H1	26716
chr6	29346362	29346362	chr6	29334054	29424053	NM_030876	5D	OR5V1	81696
chr6	29346362	29346362	chr6	29345068	29353067	NM_030959	5P2	OR12D3	81797
chr6	42157816	42157816	chr6	42156469	42162350	NM_002098	INTRON3	GUCA1B	2979
chr6	42157816	42157816	chr6	42157794	42247793	NM_000409	3D	GUCA1A	2978
chr6	42164269	42164269	chr6	42162694	42164693	NM_002098	5P1	GUCA1B	2979
chr6	42164269	42164269	chr6	42157794	42247793	NM_000409	3D	GUCA1A	2978
chr6	42189847	42189847	chr6	42157794	42247793	NM_000409	3D	GUCA1A	2978
chr6	42189847	42189847	chr6	42172694	42262693	NM_002098	5D	GUCA1B	2979
chr6	42190445	42190445	chr6	42157794	42247793	NM_000409	3D	GUCA1A	2978
chr6	42190445	42190445	chr6	42172694	42262693	NM_002098	5D	GUCA1B	2979
chr7	32033737	32033737	chr7	31920473	32091164	NM_001191059	INTRON16	PDE1C	5137
chr7	32033737	32033737	chr7	31920473	32209395	NM_001191058	INTRON16	PDE1C	5137
chr7	32033737	32033737	chr7	31920473	32091164	NM_001191056	INTRON15	PDE1C	5137
chr7	32033737	32033737	chr7	31920473	32091164	NM_001191057	INTRON16	PDE1C	5137
chr7	32033737	32033737	chr7	31920473	32091164	NM_005020	INTRON15	PDE1C	5137
chr10	5621627	5621627	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5621627	5621627	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr10	5624368	5624368	chr10	5551533	5641532	NM_017422	5D	CALML5	51806
chr10	5624368	5624368	chr10	5578225	5668224	NM_005185	3D	CALML3	810
chr10	54063161	54063161	chr10	54060110	54068109	NM_006258	3P2	PRKG1	5592
chr10	54063161	54063161	chr10	54060110	54068109	NM_001098512	3P2	PRKG1	5592
chr11	4742925	4742925	chr11	4672068	4762067	NM_001004751	3D	OR51D1	390038
chr11	4742925	4742925	chr11	4729076	4819075	NM_030774	5D	OR51E2	81285
chr11	4742925	4742925	chr11	4686716	4776715	NM_152430	3D	OR51E1	143503
chr11	4742925	4742925	chr11	4690208	4780207	NM_001004752	3D	OR51F1	256892
chr11	4742925	4742925	chr11	4724662	4814661	NM_001005177	3D	OR52R1	119695
chr11	4742925	4742925	chr11	4742615	4832614	NM_001004753	5D	OR51F2	119694
chr11	5510283	5510283	chr11	5368140	5526797	NM_001005567	INTRON4	OR51B5	282763
chr11	5510283	5510283	chr11	5368140	5526797	NR_038321	INTRON4	OR51B5	282763
chr11	5510283	5510283	chr11	5421664	5511663	NM_001004756	3D	OR51M1	390059
chr11	5510283	5510283	chr11	5454436	5544435	NM_001004757	3D	OR51Q1	390061
chr11	5510283	5510283	chr11	5465790	5555789	NM_001005289	3D	OR52H1	390067
