Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr7	107472137	107472137	chr7	107431585	107521584	NM_000108	5D	DLD	1738
chr9	80900676	80900676	chr9	80812058	80902057	NM_058179	5D	PSAT1	29968
chr9	80900676	80900676	chr9	80812058	80902057	NM_021154	5D	PSAT1	29968
chr17	41046439	41046439	chr17	41012724	41102723	NM_001158	3D	AOC2	314
chr17	41046439	41046439	chr17	41012724	41102723	NM_009590	3D	AOC2	314
chr17	41046439	41046439	chr17	41020140	41110139	NM_003734	3D	AOC3	8639
chr19	1339057	1339057	chr19	1297809	1387808	NM_138924	3D	GAMT	2593
chr19	1339057	1339057	chr19	1297024	1387023	NM_000156	3D	GAMT	2593
chr22	38144617	38144617	chr22	38103911	38193910	NM_014291	5D	GCAT	23464
chr22	38144617	38144617	chr22	38103911	38193910	NM_001171690	5D	GCAT	23464
chr22	38158740	38158740	chr22	38103911	38193910	NM_014291	5D	GCAT	23464
chr22	38158740	38158740	chr22	38103911	38193910	NM_001171690	5D	GCAT	23464
