Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr12	49390676	49390676	CTCF_HEPG2	49390597	49390795	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390597	49390795	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390597	49390795	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390599	49390770	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390599	49390770	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390599	49390770	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390621	49390760	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390621	49390760	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390621	49390760	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390621	49390766	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390621	49390766	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	CTCF_HEPG2	49390621	49390766	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
