Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr5	167913602	167913602	POL2_HELAS3	167913368	167913677	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr5	167913602	167913602	POL2_HELAS3	167913376	167913654	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr5	167913602	167913602	POL2_HELAS3	167913377	167913673	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr6	84140037	84140037	POL2_HELAS3	84139977	84140286	NM_002395	84117620	84140594	INTRON13	ME1	4199	hsa01100
chr6	84140037	84140037	POL2_HELAS3	84140034	84140109	NM_002395	84117620	84140594	INTRON13	ME1	4199	hsa01100
chr6	160210060	160210060	POL2_HELAS3	160209775	160210084	NM_005891	160202087	160210086	3P2	ACAT2	39	hsa01100
chr10	13341377	13341377	POL2_HELAS3	13341333	13341877	NM_012247	13259437	13349436	3D	SEPHS1	22929	hsa01100
chr10	13341377	13341377	POL2_HELAS3	13341333	13341877	NM_001195602	13259437	13349436	3D	SEPHS1	22929	hsa01100
chr10	13341377	13341377	POL2_HELAS3	13341333	13341877	NM_001195604	13259437	13349436	3D	SEPHS1	22929	hsa01100
chr10	13341377	13341377	POL2_HELAS3	13341338	13341647	NM_012247	13259437	13349436	3D	SEPHS1	22929	hsa01100
chr10	13341377	13341377	POL2_HELAS3	13341338	13341647	NM_001195602	13259437	13349436	3D	SEPHS1	22929	hsa01100
chr10	13341377	13341377	POL2_HELAS3	13341338	13341647	NM_001195604	13259437	13349436	3D	SEPHS1	22929	hsa01100
chr11	47600437	47600437	POL2_HELAS3	47600353	47600788	NM_004551	47598561	47600560	5P1	NDUFS3	4722	hsa01100
chr11	47600437	47600437	POL2_HELAS3	47600332	47600763	NM_004551	47598561	47600560	5P1	NDUFS3	4722	hsa01100
