Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr19	12995238	12998702	TAF1_K562	12995807	12996056	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12995807	12996056	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12995807	12996056	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12995807	12996056	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12995742	12995985	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12995742	12995985	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12995742	12995985	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12995742	12995985	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997049	12997298	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997049	12997298	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997049	12997298	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997049	12997298	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997891	12998134	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997891	12998134	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997891	12998134	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997891	12998134	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997953	12998110	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997953	12998110	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997953	12998110	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12997953	12998110	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12998357	12998606	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12998357	12998606	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12998357	12998606	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	TAF1_K562	12998357	12998606	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
