Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr19	12995238	12998702	GATA2_K562B	12997138	12997242	NM_004343	12949413	13039412	5D	CALR	811	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997138	12997242	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997138	12997242	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997138	12997242	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997138	12997242	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997915	12998184	NM_004343	12949413	13039412	5D	CALR	811	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997915	12998184	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997915	12998184	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997915	12998184	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12997915	12998184	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12998377	12998525	NM_004343	12949413	13039412	5D	CALR	811	hsa04141
chr19	12995238	12998702	GATA2_K562B	12998377	12998525	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12998377	12998525	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12998377	12998525	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa04141
chr19	12995238	12998702	GATA2_K562B	12998377	12998525	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa04141
