Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr5	167913602	167913602	POL2_HEPG2	167913374	167913689	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr5	167913602	167913602	POL2_HEPG2	167913381	167913652	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr5	167913602	167913602	POL2_HEPG2	167913394	167913636	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr5	167913602	167913602	POL2_HEPG2	167913401	167913636	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr16	637211	637211	POL2_HEPG2	637206	637461	NM_148920	636136	644135	3P2	PIGQ	9091	hsa01100
chr16	637211	637211	POL2_HEPG2	637206	637461	NM_004204	636136	644135	3P2	PIGQ	9091	hsa01100
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NM_000151	41042813	41050812	5P2	G6PC	2538	hsa01100
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NM_001158	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NM_009590	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NM_003734	41020140	41110139	3D	AOC3	8639	hsa01100
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NM_001270397	41042813	41050812	5P2	G6PC	2538	hsa01100
