Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr3	196019679	196019679	CTCF_HEPG2	196019470	196019753	NM_005017	196016584	196024583	5P2	PCYT1A	5130	hsa01100
chr3	196019679	196019679	CTCF_HEPG2	196019503	196019712	NM_005017	196016584	196024583	5P2	PCYT1A	5130	hsa01100
chr3	196019679	196019679	CTCF_HEPG2	196019550	196019689	NM_005017	196016584	196024583	5P2	PCYT1A	5130	hsa01100
chr17	74519373	74519373	CTCF_HEPG2	74519264	74519436	NM_001166579	74476199	74566198	3D	AANAT	15	hsa01100
chr17	74519373	74519373	CTCF_HEPG2	74519264	74519436	NM_001088	74476199	74566198	3D	AANAT	15	hsa01100
chr17	74519373	74519373	CTCF_HEPG2	74519238	74519477	NM_001166579	74476199	74566198	3D	AANAT	15	hsa01100
chr17	74519373	74519373	CTCF_HEPG2	74519238	74519477	NM_001088	74476199	74566198	3D	AANAT	15	hsa01100
chr17	74519373	74519373	CTCF_HEPG2	74519240	74519469	NM_001166579	74476199	74566198	3D	AANAT	15	hsa01100
chr17	74519373	74519373	CTCF_HEPG2	74519240	74519469	NM_001088	74476199	74566198	3D	AANAT	15	hsa01100
chr17	74519373	74519373	CTCF_HEPG2	74519314	74519415	NM_001166579	74476199	74566198	3D	AANAT	15	hsa01100
chr17	74519373	74519373	CTCF_HEPG2	74519314	74519415	NM_001088	74476199	74566198	3D	AANAT	15	hsa01100
