Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr6	170862335	170862335	POL2_GM12892	170862205	170862474	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05016
chr6	170862335	170862335	POL2_GM12892	170862205	170862474	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05016
chr6	170862335	170862335	POL2_GM12892	170862205	170862474	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05016
chr6	170862335	170862335	POL2_GM12892	170862205	170862474	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05016
chr6	170862335	170862335	POL2_GM12892	170862225	170862467	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05016
chr6	170862335	170862335	POL2_GM12892	170862225	170862467	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05016
chr17	33864706	33864706	POL2_GM12892	33864588	33864863	NM_001282	33814281	33904280	5D	AP2B1	163	hsa05016
chr17	33864706	33864706	POL2_GM12892	33864588	33864863	NM_001030006	33814281	33904280	5D	AP2B1	163	hsa05016
chr17	33864706	33864706	POL2_GM12892	33864629	33864810	NM_001282	33814281	33904280	5D	AP2B1	163	hsa05016
chr17	33864706	33864706	POL2_GM12892	33864629	33864810	NM_001030006	33814281	33904280	5D	AP2B1	163	hsa05016
chr17	33864706	33864706	POL2_GM12892	33864629	33864810	NM_001282	33814281	33904280	5D	AP2B1	163	hsa05016
chr17	33864706	33864706	POL2_GM12892	33864629	33864810	NM_001030006	33814281	33904280	5D	AP2B1	163	hsa05016
