Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr19	12995238	12998702	CTCF_MCF7	12996031	12996250	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996031	12996250	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996031	12996250	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996031	12996250	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996087	12996266	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996087	12996266	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996087	12996266	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996087	12996266	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996354	12996530	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996354	12996530	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996354	12996530	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996354	12996530	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996355	12996550	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996355	12996550	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996355	12996550	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996355	12996550	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996419	12996501	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996419	12996501	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996419	12996501	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	CTCF_MCF7	12996419	12996501	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
