Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	247622356	247622356	chr1	247614406	247622405	NM_183395	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001127462	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001079821	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_004895	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001127461	3P2	NLRP3	114548
chr1	247622356	247622356	chr1	247614406	247622405	NM_001243133	3P2	NLRP3	114548
chr6	32975510	32975510	chr6	32975369	32975788	NM_002119	INTRON3	HLA-DOA	3111
chr6	33034595	33034595	chr6	33033124	33036413	NM_001242524	INTRON1	HLA-DPA1	3113
chr6	33034595	33034595	chr6	33033702	33041701	NM_002121	5P2	HLA-DPB1	3115
chr6	33034595	33034595	chr6	33033124	33036413	NM_001242525	INTRON1	HLA-DPA1	3113
chr6	33034595	33034595	chr6	33033124	33036413	NM_033554	INTRON1	HLA-DPA1	3113
chr6	33054860	33054860	chr6	33050555	33058554	NM_001242524	5P2	HLA-DPA1	3113
chr6	33054860	33054860	chr6	33050555	33058554	NM_001242525	5P2	HLA-DPA1	3113
chr8	23051354	23051354	chr8	23049526	23054643	NM_003844	INTRON1	TNFRSF10A	8797
chr9	21199679	21199679	chr9	21196179	21204178	NM_002171	3P2	IFNA10	3446
chr9	21199679	21199679	chr9	21199467	21201466	NM_021057	3P1	IFNA7	3444
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr21	42818789	42818789	chr21	42818068	42821062	NM_001144925	INTRON15	MX1	4599
chr21	42818789	42818789	chr21	42818068	42821062	NM_002462	INTRON13	MX1	4599
chr21	42818789	42818789	chr21	42818068	42821062	NM_001178046	INTRON11	MX1	4599
chrX	101084756	101084756	chrX	101077084	101085083	NR_028089	3P2	NXF5	55998
chrX	101084756	101084756	chrX	101077084	101085083	NM_032946	3P2	NXF5	55998
chrX	101091163	101091163	chrX	101087255	101092462	NM_032946	INTRON1	NXF5	55998
