Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	201088888	201088888	chr1	201083694	201091693	NM_000069	5P2	CACNA1S	779
chr1	237802064	237802064	chr1	237801792	237802313	NM_001035	INTRON45	RYR2	6262
chr2	219497927	219497927	chr2	219497035	219498326	NM_032726	INTRON10	PLCD4	84812
chr3	148466362	148466362	chr3	148462790	148470789	NM_032049	3P2	AGTR1	185
chr3	148466362	148466362	chr3	148462790	148470789	NM_004835	3P2	AGTR1	185
chr3	148466362	148466362	chr3	148462790	148470789	NM_000685	3P2	AGTR1	185
chr3	148466362	148466362	chr3	148462790	148470789	NM_009585	3P2	AGTR1	185
chr3	148466362	148466362	chr3	148462790	148470789	NM_031850	3P2	AGTR1	185
chr4	15743390	15743390	chr4	15735796	15743795	NM_004334	3P2	BST1	683
chr5	110596685	110596685	chr5	110560342	110679720	NM_001744	INTRON1	CAMK4	814
chr5	110601041	110601041	chr5	110560342	110679720	NM_001744	INTRON1	CAMK4	814
chr5	147966245	147966245	chr5	147929825	148016550	NM_001040169	INTRON5	HTR4	3360
chr5	147966245	147966245	chr5	147929825	148016550	NM_000870	INTRON5	HTR4	3360
chr5	147966245	147966245	chr5	147929825	148016550	NM_199453	INTRON6	HTR4	3360
chr5	147966245	147966245	chr5	147929825	148016550	NM_001040173	INTRON6	HTR4	3360
chr5	147966245	147966245	chr5	147929825	148016550	NM_001040172	INTRON5	HTR4	3360
chr7	32033737	32033737	chr7	31920473	32091164	NM_001191059	INTRON16	PDE1C	5137
chr7	32033737	32033737	chr7	31920473	32209395	NM_001191058	INTRON16	PDE1C	5137
chr7	32033737	32033737	chr7	31920473	32091164	NM_001191056	INTRON15	PDE1C	5137
chr7	32033737	32033737	chr7	31920473	32091164	NM_001191057	INTRON16	PDE1C	5137
chr7	32033737	32033737	chr7	31920473	32091164	NM_005020	INTRON15	PDE1C	5137
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr9	104359260	104359260	chr9	104357283	104359282	NM_147180	5P1	PPP3R2	5535
chr14	70564803	70564803	chr14	70527656	70633354	NM_182932	INTRON5	SLC8A3	6547
chr14	70564803	70564803	chr14	70527656	70633354	NM_058240	INTRON6	SLC8A3	6547
chr14	70564803	70564803	chr14	70527656	70633354	NM_183002	INTRON6	SLC8A3	6547
chr14	70564803	70564803	chr14	70530646	70633354	NM_033262	INTRON6	SLC8A3	6547
chr15	33678717	33678717	chr15	33603297	33765618	NM_001243996	INTRON1	RYR3	6263
chr15	33678717	33678717	chr15	33603297	33765618	NM_001036	INTRON1	RYR3	6263
chr15	34134589	34134589	chr15	34134236	34135687	NM_001243996	INTRON90	RYR3	6263
chr15	34134589	34134589	chr15	34134236	34135687	NM_001036	INTRON91	RYR3	6263
chr15	34139565	34139565	chr15	34137263	34140490	NM_001243996	INTRON92	RYR3	6263
chr15	34139565	34139565	chr15	34137263	34140490	NM_001036	INTRON93	RYR3	6263
chr17	3591821	3591821	chr17	3591399	3591918	NM_175080	INTRON4	P2RX5	5026
chr17	3591821	3591821	chr17	3591399	3591918	NM_001204519	INTRON4	P2RX5	5026
chr17	3591821	3591821	chr17	3591399	3591918	NM_001204520	INTRON4	P2RX5	5026
chr17	3591821	3591821	chr17	3591399	3591918	NM_002561	INTRON4	P2RX5	5026
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
chrX	77569211	77569211	chrX	77539037	77582800	NM_006639	INTRON2	CYSLTR1	10800
