Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	172324929	172324929	chr1	172292480	172348156	NM_015569	INTRON17	DNM3	26052
chr1	172324929	172324929	chr1	172277979	172348156	NM_001136127	INTRON16	DNM3	26052
chr1	172353470	172353470	chr1	172348322	172356271	NM_015569	INTRON18	DNM3	26052
chr1	172353470	172353470	chr1	172348322	172356271	NM_001136127	INTRON17	DNM3	26052
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122742	INTRON5	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122741	INTRON4	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122740	INTRON4	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_000125	INTRON3	ESR1	2099
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
