Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr8	23051354	23051354	chr8	23049526	23054643	NM_003844	INTRON1	TNFRSF10A	8797
chr9	21199679	21199679	chr9	21196179	21204178	NM_002171	3P2	IFNA10	3446
chr9	21199679	21199679	chr9	21199467	21201466	NM_021057	3P1	IFNA7	3444
chr9	104359260	104359260	chr9	104357283	104359282	NM_147180	5P1	PPP3R2	5535
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258295	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258292	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258294	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001136021	5P2	NFATC2	4773
