Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	201088888	201088888	chr1	201083694	201091693	NM_000069	5P2	CACNA1S	779
chr1	237802064	237802064	chr1	237801792	237802313	NM_001035	INTRON45	RYR2	6262
chr3	37489414	37489414	chr3	37483812	37491811	NM_002207	5P2	ITGA9	3680
chr5	52234614	52234614	chr5	52233344	52235418	NM_181501	INTRON24	ITGA1	3672
chr6	129845906	129845906	chr6	129839710	129847709	NM_001079823	3P2	LAMA2	3908
chr6	129845906	129845906	chr6	129839710	129847709	NM_000426	3P2	LAMA2	3908
chr7	20361872	20361872	chr7	20360724	20368723	NM_002214	5P2	ITGB8	3696
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr13	23765099	23765099	chr13	23755214	23777832	NM_000231	INTRON1	SGCG	6445
chr13	23771129	23771129	chr13	23755214	23777832	NM_000231	INTRON1	SGCG	6445
chr13	23771195	23771195	chr13	23755214	23777832	NM_000231	INTRON1	SGCG	6445
chr13	23774922	23774922	chr13	23755214	23777832	NM_000231	INTRON1	SGCG	6445
chr15	35071296	35071296	chr15	35070296	35078295	NM_005159	3P2	ACTC1	70
chr22	36971956	36971956	chr22	36962540	36983510	NM_006078	INTRON2	CACNG2	10369
