Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr6	26103176	26103176	chr6	26102175	26104174	NM_003542	5P1	HIST1H4C	8364
chr6	26116423	26116423	chr6	26113694	26121693	NM_003526	3P2	HIST1H2BC	8347
chr6	26129947	26129947	chr6	26126132	26134131	NM_003526	5P2	HIST1H2BC	8347
chr6	170862335	170862335	chr6	170861420	170863419	NM_001172085	5P1	TBP	6908
chr6	170862335	170862335	chr6	170861420	170863419	NM_003194	5P1	TBP	6908
chr7	28494444	28494444	chr7	28339060	28534522	NM_182899	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28452536	28527791	NM_182898	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28475307	28527791	NM_004904	INTRON1	CREB5	9586
chr9	124092354	124092354	chr9	124091593	124093664	NM_198252	INTRON16	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127664	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127665	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_000177	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127666	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127663	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001258030	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127667	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127662	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001258029	INTRON15	GSN	2934
chr12	4388270	4388270	chr12	4388085	4398006	NM_001759	INTRON3	CCND2	894
chr15	25595811	25595811	chr15	25585375	25599498	NM_130838	INTRON2	UBE3A	7337
chr15	25595811	25595811	chr15	25585375	25599498	NM_130839	INTRON2	UBE3A	7337
chr15	25595811	25595811	chr15	25585375	25599498	NM_000462	INTRON2	UBE3A	7337
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr16	70743024	70743024	chr16	70732714	70765396	NM_018052	INTRON5	VAC14	55697
chrX	41210941	41210941	chrX	41209524	41211523	NM_001193417	3P1	DDX3X	1654
chrX	41210941	41210941	chrX	41209524	41211523	NM_001193416	3P1	DDX3X	1654
chrX	41210941	41210941	chrX	41209524	41211523	NM_001356	3P1	DDX3X	1654
chrX	41212320	41212320	chrX	41211524	41219523	NM_001193417	3P2	DDX3X	1654
chrX	41212320	41212320	chrX	41211524	41219523	NM_001193416	3P2	DDX3X	1654
chrX	41212320	41212320	chrX	41211524	41219523	NM_001356	3P2	DDX3X	1654
