Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	31387329	31387329	chr1	31383480	31391479	NM_014654	5P2	SDC3	9672
chr1	72330423	72330423	chr1	72241980	72400760	NM_173808	INTRON5	NEGR1	257194
chr1	101209652	101209652	chr1	101206601	101214600	NM_080682	3P2	VCAM1	7412
chr1	101209652	101209652	chr1	101206601	101214600	NM_001078	3P2	VCAM1	7412
chr1	101209652	101209652	chr1	101206601	101214600	NM_001199834	3P2	VCAM1	7412
chr1	204924684	204924684	chr1	204924079	204926782	NM_015090	INTRON6	NFASC	23114
chr1	204924684	204924684	chr1	204924079	204926782	NM_001160332	INTRON6	NFASC	23114
chr1	204924684	204924684	chr1	204924079	204926782	NM_001160333	INTRON6	NFASC	23114
chr1	204924684	204924684	chr1	204924079	204926782	NM_001005388	INTRON7	NFASC	23114
chr1	204924684	204924684	chr1	204924079	204926782	NM_001005389	INTRON7	NFASC	23114
chr1	204924684	204924684	chr1	204924079	204926782	NM_001160331	INTRON4	NFASC	23114
chr1	204940971	204940971	chr1	204939875	204942402	NM_015090	INTRON11	NFASC	23114
chr1	204940971	204940971	chr1	204939875	204942402	NM_001160332	INTRON11	NFASC	23114
chr1	204940971	204940971	chr1	204939875	204942402	NM_001160333	INTRON10	NFASC	23114
chr1	204940971	204940971	chr1	204939875	204942402	NM_001005388	INTRON11	NFASC	23114
chr1	204940971	204940971	chr1	204939875	204942402	NM_001005389	INTRON11	NFASC	23114
chr1	204940971	204940971	chr1	204939875	204942402	NM_001160331	INTRON9	NFASC	23114
chr2	50390614	50390614	chr2	50318632	50463925	NM_001135659	INTRON5	NRXN1	9378
chr2	50390614	50390614	chr2	50318632	50463925	NM_004801	INTRON4	NRXN1	9378
chr2	50390614	50390614	chr2	50318632	50463925	NM_138735	INTRON4	NRXN1	9378
chr3	37489414	37489414	chr3	37483812	37491811	NM_002207	5P2	ITGA9	3680
chr6	32975510	32975510	chr6	32975369	32975788	NM_002119	INTRON3	HLA-DOA	3111
chr6	33034595	33034595	chr6	33033124	33036413	NM_001242524	INTRON1	HLA-DPA1	3113
chr6	33034595	33034595	chr6	33033702	33041701	NM_002121	5P2	HLA-DPB1	3115
chr6	33034595	33034595	chr6	33033124	33036413	NM_001242525	INTRON1	HLA-DPA1	3113
chr6	33034595	33034595	chr6	33033124	33036413	NM_033554	INTRON1	HLA-DPA1	3113
chr6	33054860	33054860	chr6	33050555	33058554	NM_001242524	5P2	HLA-DPA1	3113
chr6	33054860	33054860	chr6	33050555	33058554	NM_001242525	5P2	HLA-DPA1	3113
chr7	20361872	20361872	chr7	20360724	20368723	NM_002214	5P2	ITGB8	3696
chr7	146969388	146969388	chr7	146829601	146997231	NM_014141	INTRON8	CNTNAP2	26047
chr11	133929555	133929555	chr11	133928819	133936818	NM_001205329	5P2	JAM3	83700
chr11	133929555	133929555	chr11	133928819	133936818	NM_032801	5P2	JAM3	83700
chr19	495721	495721	chr19	494489	496488	NM_130762	5P1	MADCAM1	8174
chr19	495721	495721	chr19	494489	496488	NM_130760	5P1	MADCAM1	8174
chr20	60379459	60379459	chr20	60348238	60419722	NM_001794	INTRON4	CDH4	1002
chr20	60379459	60379459	chr20	60348238	60419722	NM_001252338	INTRON3	CDH4	1002
chr20	60379459	60379459	chr20	60348238	60419722	NM_001252339	INTRON3	CDH4	1002
chr21	22760636	22760636	chr21	22746333	22782592	NM_004540	INTRON9	NCAM2	4685
chr21	37842467	37842467	chr21	37834074	37849670	NM_144492	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37882659	NM_001146078	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37882659	NM_001146077	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37851791	NM_001146079	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37840739	37848738	NM_012130	5P2	CLDN14	23562
chr21	37872446	37872446	chr21	37834074	37882659	NM_001146078	INTRON1	CLDN14	23562
chr21	37872446	37872446	chr21	37834074	37882659	NM_001146077	INTRON1	CLDN14	23562
chr21	37938728	37938728	chr21	37882798	37948707	NM_001146077	INTRON2	CLDN14	23562
