Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	201088888	201088888	chr1	201083694	201091693	NM_000069	5P2	CACNA1S	779
chr1	237802064	237802064	chr1	237801792	237802313	NM_001035	INTRON45	RYR2	6262
chr2	173875457	173875457	chr2	173866072	173879190	NM_001100397	INTRON14	RAPGEF4	11069
chr2	173875457	173875457	chr2	173866072	173879190	NM_007023	INTRON17	RAPGEF4	11069
chr7	28494444	28494444	chr7	28339060	28534522	NM_182899	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28452536	28527791	NM_182898	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28475307	28527791	NM_004904	INTRON1	CREB5	9586
chr8	105058601	105058601	chr8	105026843	105257142	NM_001100117	INTRON19	RIMS2	9699
chr8	105058601	105058601	chr8	105026843	105257142	NM_014677	INTRON17	RIMS2	9699
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
