Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	77850776	77850776	chr1	77806253	77876664	NM_012093	INTRON6	AK5	26289
chr1	77850776	77850776	chr1	77806253	77876664	NM_174858	INTRON6	AK5	26289
chr1	167880084	167880084	chr1	167871292	167883212	NM_001167749	INTRON29	ADCY10	55811
chr1	167880084	167880084	chr1	167874436	167883212	NM_018417	INTRON32	ADCY10	55811
chr3	59884452	59884452	chr3	59738047	59908070	NM_002012	INTRON2	FHIT	2272
chr3	59884452	59884452	chr3	59738047	59908070	NM_001166243	INTRON2	FHIT	2272
chr3	60497850	60497850	chr3	59999878	60522591	NM_002012	INTRON5	FHIT	2272
chr3	60497850	60497850	chr3	59999878	60522591	NM_001166243	INTRON5	FHIT	2272
chr3	60599390	60599390	chr3	60522712	60807611	NM_002012	INTRON6	FHIT	2272
chr3	60599390	60599390	chr3	60522712	60807611	NM_001166243	INTRON6	FHIT	2272
chr3	60615589	60615589	chr3	60522712	60807611	NM_002012	INTRON6	FHIT	2272
chr3	60615589	60615589	chr3	60522712	60807611	NM_001166243	INTRON6	FHIT	2272
chr3	60625597	60625597	chr3	60522712	60807611	NM_002012	INTRON6	FHIT	2272
chr3	60625597	60625597	chr3	60522712	60807611	NM_001166243	INTRON6	FHIT	2272
chr3	60720890	60720890	chr3	60522712	60807611	NM_002012	INTRON6	FHIT	2272
chr3	60720890	60720890	chr3	60522712	60807611	NM_001166243	INTRON6	FHIT	2272
chr5	58533391	58533391	chr5	58511794	58652582	NM_001197219	INTRON14	PDE4D	5144
chr5	58533391	58533391	chr5	58511794	59064071	NM_001197218	INTRON14	PDE4D	5144
chr5	58533391	58533391	chr5	58511794	59188993	NM_001104631	INTRON14	PDE4D	5144
chr5	58533391	58533391	chr5	58511794	59284313	NM_001165899	INTRON14	PDE4D	5144
chr5	58533391	58533391	chr5	58511794	58882153	NM_006203	INTRON14	PDE4D	5144
chr5	58533391	58533391	chr5	58511794	58571162	NM_001197220	INTRON14	PDE4D	5144
chr5	58562464	58562464	chr5	58511794	58652582	NM_001197219	INTRON14	PDE4D	5144
chr5	58562464	58562464	chr5	58511794	59064071	NM_001197218	INTRON14	PDE4D	5144
chr5	58562464	58562464	chr5	58511794	59188993	NM_001104631	INTRON14	PDE4D	5144
chr5	58562464	58562464	chr5	58511794	59284313	NM_001165899	INTRON14	PDE4D	5144
chr5	58562464	58562464	chr5	58511794	58882153	NM_006203	INTRON14	PDE4D	5144
chr5	58562464	58562464	chr5	58511794	58571162	NM_001197220	INTRON14	PDE4D	5144
chr5	58574963	58574963	chr5	58511794	58652582	NM_001197219	INTRON14	PDE4D	5144
chr5	58574963	58574963	chr5	58511794	59064071	NM_001197218	INTRON14	PDE4D	5144
chr5	58574963	58574963	chr5	58511794	59188993	NM_001104631	INTRON14	PDE4D	5144
chr5	58574963	58574963	chr5	58511794	59284313	NM_001165899	INTRON14	PDE4D	5144
chr5	58574963	58574963	chr5	58511794	58882153	NM_006203	INTRON14	PDE4D	5144
chr5	58574963	58574963	chr5	58573945	58581944	NM_001197220	5P2	PDE4D	5144
chr5	58583212	58583212	chr5	58511794	58652582	NM_001197219	INTRON14	PDE4D	5144
chr5	58583212	58583212	chr5	58511794	59064071	NM_001197218	INTRON14	PDE4D	5144
chr5	58583212	58583212	chr5	58511794	59188993	NM_001104631	INTRON14	PDE4D	5144
chr5	58583212	58583212	chr5	58511794	59284313	NM_001165899	INTRON14	PDE4D	5144
chr5	58583212	58583212	chr5	58511794	58882153	NM_006203	INTRON14	PDE4D	5144
chr5	59228615	59228615	chr5	58511794	59284313	NM_001165899	INTRON14	PDE4D	5144
chr5	59427741	59427741	chr5	59284544	59481382	NM_001165899	INTRON15	PDE4D	5144
chr5	149310446	149310446	chr5	149301272	149310589	NM_000440	INTRON18	PDE6A	5145
chr6	136359445	136359445	chr6	136268662	136429867	NM_018945	INTRON2	PDE7B	27115
chr7	32033737	32033737	chr7	31920473	32091164	NM_001191059	INTRON16	PDE1C	5137
