Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122742	INTRON5	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122741	INTRON4	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122740	INTRON4	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_000125	INTRON3	ESR1	2099
chr7	28494444	28494444	chr7	28339060	28534522	NM_182899	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28452536	28527791	NM_182898	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28475307	28527791	NM_004904	INTRON1	CREB5	9586
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr9	101182697	101182697	chr9	101168423	101216261	NM_005458	INTRON12	GABBR2	9568
chr9	101188122	101188122	chr9	101168423	101216261	NM_005458	INTRON12	GABBR2	9568
chr9	101201019	101201019	chr9	101168423	101216261	NM_005458	INTRON12	GABBR2	9568
chr14	64700044	64700044	chr14	64694763	64701686	NM_001271876	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64694332	64701686	NM_001040275	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64694332	64701686	NR_073505	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64694332	64701686	NR_073496	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64694647	64701686	NM_001214902	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64700041	64701686	NM_001437	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64699604	64701603	NM_001214903	3P1	ESR2	2100
chr14	64700044	64700044	chr14	64700041	64701686	NR_073497	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64700041	64701686	NM_001271877	INTRON1	ESR2	2100
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
