Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	53515100	53515100	chr1	53513609	53516279	NM_002979	INTRON15	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001193599	INTRON14	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001193600	INTRON14	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001007100	INTRON4	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001193617	INTRON14	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001007250	INTRON3	SCP2	6342
chr1	53515100	53515100	chr1	53513609	53516279	NM_001007099	INTRON4	SCP2	6342
chr3	12360213	12360213	chr3	12329519	12421201	NM_005037	INTRON1	PPARG	5468
chr3	12360213	12360213	chr3	12353952	12421201	NM_138712	INTRON2	PPARG	5468
chr3	12360213	12360213	chr3	12353952	12421201	NM_138711	INTRON2	PPARG	5468
chr3	12391206	12391206	chr3	12391000	12392999	NM_015869	5P1	PPARG	5468
chr3	12391206	12391206	chr3	12329519	12421201	NM_005037	INTRON1	PPARG	5468
chr3	12391206	12391206	chr3	12353952	12421201	NM_138712	INTRON2	PPARG	5468
chr3	12391206	12391206	chr3	12353952	12421201	NM_138711	INTRON2	PPARG	5468
chr3	12391582	12391582	chr3	12391000	12392999	NM_015869	5P1	PPARG	5468
chr3	12391582	12391582	chr3	12329519	12421201	NM_005037	INTRON1	PPARG	5468
chr3	12391582	12391582	chr3	12353952	12421201	NM_138712	INTRON2	PPARG	5468
chr3	12391582	12391582	chr3	12353952	12421201	NM_138711	INTRON2	PPARG	5468
chr4	185674312	185674312	chr4	185666748	185674747	NM_001995	3P2	ACSL1	2180
chr6	84140037	84140037	chr6	84117620	84140594	NM_002395	INTRON13	ME1	4199
chr10	97111911	97111911	chr10	97106209	97114637	NM_015385	INTRON7	SORBS1	10580
chr10	97111911	97111911	chr10	97106209	97114637	NM_006434	INTRON7	SORBS1	10580
chr10	97111911	97111911	chr10	97111133	97114637	NM_001034957	INTRON8	SORBS1	10580
chr10	97111911	97111911	chr10	97111133	97114637	NM_001034956	INTRON9	SORBS1	10580
chr10	97111911	97111911	chr10	97111133	97114637	NM_001034955	INTRON9	SORBS1	10580
chr10	97111911	97111911	chr10	97111133	97114637	NM_001034954	INTRON9	SORBS1	10580
chr10	97111911	97111911	chr10	97111133	97114637	NM_024991	INTRON8	SORBS1	10580
chr10	97123884	97123884	chr10	97117560	97127405	NM_001034957	INTRON10	SORBS1	10580
chr10	97123884	97123884	chr10	97117560	97127405	NM_001034956	INTRON11	SORBS1	10580
chr10	97123884	97123884	chr10	97117560	97127405	NM_001034955	INTRON11	SORBS1	10580
chr10	97123884	97123884	chr10	97117560	97127405	NM_015385	INTRON9	SORBS1	10580
chr10	97123884	97123884	chr10	97117560	97127405	NM_006434	INTRON9	SORBS1	10580
chr10	97123884	97123884	chr10	97117560	97127405	NM_001034954	INTRON11	SORBS1	10580
chr10	97123884	97123884	chr10	97117560	97127405	NM_024991	INTRON10	SORBS1	10580
