Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr3	37489414	37489414	chr3	37483812	37491811	NM_002207	5P2	ITGA9	3680
chr5	52234614	52234614	chr5	52233344	52235418	NM_181501	INTRON24	ITGA1	3672
chr7	20361872	20361872	chr7	20360724	20368723	NM_002214	5P2	ITGB8	3696
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr9	71516541	71516541	chr9	71509554	71532462	NM_003558	INTRON8	PIP5K1B	8395
chr9	124092354	124092354	chr9	124091593	124093664	NM_198252	INTRON16	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127664	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127665	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_000177	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127666	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127663	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001258030	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127667	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127662	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001258029	INTRON15	GSN	2934
chr10	128602100	128602100	chr10	128594132	128768964	NM_001380	INTRON1	DOCK1	1793
chr10	128604612	128604612	chr10	128594132	128768964	NM_001380	INTRON1	DOCK1	1793
chr10	129041540	129041540	chr10	128926028	129046270	NM_001380	INTRON27	DOCK1	1793
chr11	69526787	69526787	chr11	69521106	69529105	NM_005117	5P2	FGF19	9965
chr15	90925720	90925720	chr15	90921472	90929471	NM_003870	5P2	IQGAP1	8826
chr15	90952231	90952231	chr15	90934105	90969340	NM_003870	INTRON2	IQGAP1	8826
chr15	90964890	90964890	chr15	90934105	90969340	NM_003870	INTRON2	IQGAP1	8826
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	79026484	79026484	chr17	79009108	79027466	NM_001144888	INTRON1	BAIAP2	10458
chr17	79026484	79026484	chr17	79009108	79027466	NM_017450	INTRON1	BAIAP2	10458
chr17	79026484	79026484	chr17	79009108	79027466	NM_006340	INTRON1	BAIAP2	10458
chr17	79026484	79026484	chr17	79009108	79027466	NM_017451	INTRON1	BAIAP2	10458
chr17	79035707	79035707	chr17	79031767	79058630	NM_001144888	INTRON3	BAIAP2	10458
chr17	79035707	79035707	chr17	79031767	79058630	NM_017450	INTRON3	BAIAP2	10458
chr17	79035707	79035707	chr17	79031767	79058630	NM_006340	INTRON3	BAIAP2	10458
chr17	79035707	79035707	chr17	79031767	79058630	NM_017451	INTRON3	BAIAP2	10458
