Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	101209652	101209652	chr1	101206601	101214600	NM_080682	3P2	VCAM1	7412
chr1	101209652	101209652	chr1	101206601	101214600	NM_001078	3P2	VCAM1	7412
chr1	101209652	101209652	chr1	101206601	101214600	NM_001199834	3P2	VCAM1	7412
chr6	31641385	31641385	chr6	31639843	31647842	NM_001320	3P2	CSNK2B	1460
chr10	97953285	97953285	chr10	97951848	97956662	NM_001114094	INTRON1	BLNK	29760
chr10	97953285	97953285	chr10	97951848	97959829	NM_001258441	INTRON1	BLNK	29760
chr10	97953285	97953285	chr10	97951848	97959829	NM_001258440	INTRON1	BLNK	29760
chr10	97953285	97953285	chr10	97951848	97956662	NM_013314	INTRON1	BLNK	29760
chr10	97953285	97953285	chr10	97951848	97959829	NM_001258442	INTRON1	BLNK	29760
chr10	97953285	97953285	chr10	97951848	97956662	NR_047682	INTRON1	BLNK	29760
chr10	97953285	97953285	chr10	97951848	97956662	NR_047681	INTRON1	BLNK	29760
chr10	97953285	97953285	chr10	97951848	97959829	NR_047683	INTRON1	BLNK	29760
chr10	97953285	97953285	chr10	97951848	97956662	NR_047680	INTRON1	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002489	NM_001114094	INTRON13	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002489	NM_001258441	INTRON12	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002489	NM_001258440	INTRON13	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002489	NM_013314	INTRON14	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002489	NM_001258442	INTRON11	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002489	NR_047682	INTRON12	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002484	NR_047681	INTRON12	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002489	NR_047680	INTRON13	BLNK	29760
chr10	97993941	97993941	chr10	97990590	98002489	NR_047683	INTRON11	BLNK	29760
