Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	22224101	22224101	chr1	22222803	22263646	NM_005529	INTRON96	HSPG2	3339
chr6	20408918	20408918	chr6	20402856	20480075	NM_001949	INTRON1	E2F3	1871
chr6	20408918	20408918	chr6	20404063	20480075	NM_001243076	INTRON1	E2F3	1871
chr7	28494444	28494444	chr7	28339060	28534522	NM_182899	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28452536	28527791	NM_182898	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28475307	28527791	NM_004904	INTRON1	CREB5	9586
chr9	21199679	21199679	chr9	21196179	21204178	NM_002171	3P2	IFNA10	3446
chr9	21199679	21199679	chr9	21199467	21201466	NM_021057	3P1	IFNA7	3444
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258295	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258292	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258294	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001136021	5P2	NFATC2	4773
chrX	41210941	41210941	chrX	41209524	41211523	NM_001193417	3P1	DDX3X	1654
chrX	41210941	41210941	chrX	41209524	41211523	NM_001193416	3P1	DDX3X	1654
chrX	41210941	41210941	chrX	41209524	41211523	NM_001356	3P1	DDX3X	1654
chrX	41212320	41212320	chrX	41211524	41219523	NM_001193417	3P2	DDX3X	1654
chrX	41212320	41212320	chrX	41211524	41219523	NM_001193416	3P2	DDX3X	1654
chrX	41212320	41212320	chrX	41211524	41219523	NM_001356	3P2	DDX3X	1654
