Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr5	146165937	146165937	chr5	146080705	146236060	NM_181678	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NM_001271900	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NM_181674	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146414730	NM_181677	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146236060	NM_001271948	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NM_181675	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146435226	NM_181676	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NR_073526	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146460620	NM_001271899	INTRON8	PPP2R2B	5521
chr5	146165937	146165937	chr5	146080705	146257563	NR_073527	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146236060	NM_181678	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NM_001271900	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NM_181674	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146414730	NM_181677	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146236060	NM_001271948	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NM_181675	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146435226	NM_181676	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NR_073526	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146460620	NM_001271899	INTRON8	PPP2R2B	5521
chr5	146193490	146193490	chr5	146080705	146257563	NR_073527	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146236060	NM_181678	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NM_001271900	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NM_181674	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146414730	NM_181677	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146236060	NM_001271948	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NM_181675	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146435226	NM_181676	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NR_073526	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146460620	NM_001271899	INTRON8	PPP2R2B	5521
chr5	146207455	146207455	chr5	146080705	146257563	NR_073527	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146236060	NM_181678	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NM_001271900	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NM_181674	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146414730	NM_181677	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146236060	NM_001271948	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NM_181675	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146435226	NM_181676	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NR_073526	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146460620	NM_001271899	INTRON8	PPP2R2B	5521
chr5	146213534	146213534	chr5	146080705	146257563	NR_073527	INTRON8	PPP2R2B	5521
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr9	21199679	21199679	chr9	21196179	21204178	NM_002171	3P2	IFNA10	3446
chr9	21199679	21199679	chr9	21199467	21201466	NM_021057	3P1	IFNA7	3444
chr12	125354102	125354102	chr12	125350519	125358518	NM_005505	5P2	SCARB1	949
chr12	125354102	125354102	chr12	125350519	125358518	NM_001082959	5P2	SCARB1	949
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr21	37842467	37842467	chr21	37834074	37849670	NM_144492	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37882659	NM_001146078	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37882659	NM_001146077	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37834074	37851791	NM_001146079	INTRON1	CLDN14	23562
chr21	37842467	37842467	chr21	37840739	37848738	NM_012130	5P2	CLDN14	23562
chr21	37872446	37872446	chr21	37834074	37882659	NM_001146078	INTRON1	CLDN14	23562
chr21	37872446	37872446	chr21	37834074	37882659	NM_001146077	INTRON1	CLDN14	23562
chr21	37938728	37938728	chr21	37882798	37948707	NM_001146077	INTRON2	CLDN14	23562
