Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	201088888	201088888	chr1	201083694	201091693	NM_000069	5P2	CACNA1S	779
chr5	147966245	147966245	chr5	147929825	148016550	NM_001040169	INTRON5	HTR4	3360
chr5	147966245	147966245	chr5	147929825	148016550	NM_000870	INTRON5	HTR4	3360
chr5	147966245	147966245	chr5	147929825	148016550	NM_199453	INTRON6	HTR4	3360
chr5	147966245	147966245	chr5	147929825	148016550	NM_001040173	INTRON6	HTR4	3360
chr5	147966245	147966245	chr5	147929825	148016550	NM_001040172	INTRON5	HTR4	3360
chr7	120212068	120212068	chr7	119915801	120372955	NM_012281	INTRON1	KCND2	3751
chr7	120223083	120223083	chr7	119915801	120372955	NM_012281	INTRON1	KCND2	3751
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr14	52326084	52326084	chr14	52325021	52327020	NM_053064	5P1	GNG2	54331
chr14	52326084	52326084	chr14	52325021	52327020	NM_001243774	5P1	GNG2	54331
chr14	52326084	52326084	chr14	52325021	52327020	NM_001243773	5P1	GNG2	54331
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	7979462	7979462	chr17	7979034	7979491	NM_001139	INTRON4	ALOX12B	242
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
chr20	8450246	8450246	chr20	8352097	8608939	NM_015192	INTRON3	PLCB1	23236
chr20	8450246	8450246	chr20	8352097	8608939	NM_182734	INTRON3	PLCB1	23236
chr21	27446431	27446431	chr21	27425664	27462257	NM_201414	INTRON13	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_001136131	INTRON13	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_001136129	INTRON13	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_001204301	INTRON14	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_001136130	INTRON15	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_201413	INTRON14	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_000484	INTRON15	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_001204302	INTRON13	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_001204303	INTRON12	APP	351
chr21	27446431	27446431	chr21	27425664	27462257	NM_001136016	INTRON14	APP	351
chr21	27481316	27481316	chr21	27462388	27484294	NM_201414	INTRON14	APP	351
chr21	27481316	27481316	chr21	27462388	27484294	NM_001136131	INTRON14	APP	351
chr21	27481316	27481316	chr21	27462388	27542880	NM_001136129	INTRON14	APP	351
chr21	27481316	27481316	chr21	27462388	27484294	NM_001204301	INTRON15	APP	351
chr21	27481316	27481316	chr21	27462388	27542880	NM_001136130	INTRON16	APP	351
chr21	27481316	27481316	chr21	27462388	27484294	NM_201413	INTRON15	APP	351
chr21	27481316	27481316	chr21	27462388	27484294	NM_000484	INTRON16	APP	351
chr21	27481316	27481316	chr21	27462388	27484294	NM_001204302	INTRON14	APP	351
chr21	27481316	27481316	chr21	27462388	27484294	NM_001204303	INTRON13	APP	351
chr21	27481316	27481316	chr21	27462388	27484294	NM_001136016	INTRON15	APP	351
chr21	27484967	27484967	chr21	27462388	27542880	NM_001136129	INTRON14	APP	351
chr21	27484967	27484967	chr21	27462388	27542880	NM_001136130	INTRON16	APP	351
chr21	27484967	27484967	chr21	27484463	27542880	NM_201414	INTRON15	APP	351
chr21	27484967	27484967	chr21	27484463	27542880	NM_201413	INTRON16	APP	351
chr21	27484967	27484967	chr21	27484463	27543301	NM_001136131	INTRON15	APP	351
chr21	27484967	27484967	chr21	27484463	27542880	NM_001204301	INTRON16	APP	351
chr21	27484967	27484967	chr21	27484463	27542880	NM_000484	INTRON17	APP	351
chr21	27484967	27484967	chr21	27484463	27542880	NM_001204302	INTRON15	APP	351
chr21	27484967	27484967	chr21	27484463	27542880	NM_001204303	INTRON14	APP	351
chr21	27484967	27484967	chr21	27484463	27512469	NM_001136016	INTRON16	APP	351
chr21	27520110	27520110	chr21	27462388	27542880	NM_001136129	INTRON14	APP	351
chr21	27520110	27520110	chr21	27462388	27542880	NM_001136130	INTRON16	APP	351
chr21	27520110	27520110	chr21	27484463	27542880	NM_201414	INTRON15	APP	351
chr21	27520110	27520110	chr21	27484463	27542880	NM_201413	INTRON16	APP	351
chr21	27520110	27520110	chr21	27484463	27543301	NM_001136131	INTRON15	APP	351
chr21	27520110	27520110	chr21	27484463	27542880	NM_001204301	INTRON16	APP	351
chr21	27520110	27520110	chr21	27484463	27542880	NM_000484	INTRON17	APP	351
chr21	27520110	27520110	chr21	27484463	27542880	NM_001204302	INTRON15	APP	351
chr21	27520110	27520110	chr21	27484463	27542880	NM_001204303	INTRON14	APP	351
chr21	27520110	27520110	chr21	27514708	27522707	NM_001136016	5P2	APP	351
