Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122742	INTRON5	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122741	INTRON4	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_001122740	INTRON4	ESR1	2099
chr6	152212507	152212507	chr6	152201906	152265306	NM_000125	INTRON3	ESR1	2099
chr12	4388270	4388270	chr12	4388085	4398006	NM_001759	INTRON3	CCND2	894
chr14	64700044	64700044	chr14	64694763	64701686	NM_001271876	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64694332	64701686	NM_001040275	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64694332	64701686	NR_073505	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64694332	64701686	NR_073496	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64694647	64701686	NM_001214902	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64700041	64701686	NM_001437	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64699604	64701603	NM_001214903	3P1	ESR2	2100
chr14	64700044	64700044	chr14	64700041	64701686	NR_073497	INTRON1	ESR2	2100
chr14	64700044	64700044	chr14	64700041	64701686	NM_001271877	INTRON1	ESR2	2100
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
