Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	201088888	201088888	chr1	201083694	201091693	NM_000069	5P2	CACNA1S	779
chr1	237802064	237802064	chr1	237801792	237802313	NM_001035	INTRON45	RYR2	6262
chr2	85514931	85514931	chr2	85510701	85529605	NM_031283	INTRON4	TCF7L1	83439
chr3	37489414	37489414	chr3	37483812	37491811	NM_002207	5P2	ITGA9	3680
chr5	52234614	52234614	chr5	52233344	52235418	NM_181501	INTRON24	ITGA1	3672
chr6	129845906	129845906	chr6	129839710	129847709	NM_001079823	3P2	LAMA2	3908
chr6	129845906	129845906	chr6	129839710	129847709	NM_000426	3P2	LAMA2	3908
chr7	20361872	20361872	chr7	20360724	20368723	NM_002214	5P2	ITGB8	3696
chr10	67996289	67996289	chr10	67863007	68040226	NM_001127384	INTRON5	CTNNA3	29119
chr10	67996289	67996289	chr10	67863007	68040226	NM_013266	INTRON5	CTNNA3	29119
chr10	68689360	68689360	chr10	68535282	68940073	NM_001127384	INTRON11	CTNNA3	29119
chr10	68689360	68689360	chr10	68535282	68940073	NM_013266	INTRON11	CTNNA3	29119
chr10	114715688	114715688	chr10	114711366	114799782	NM_001198529	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_030756	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114900941	NM_001198530	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_001198527	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_001146284	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114724313	NM_001198531	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_001198526	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_001198525	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_001198528	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_001146283	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_001146286	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114724313	NM_001146274	INTRON3	TCF7L2	6934
chr10	114715688	114715688	chr10	114711366	114799782	NM_001146285	INTRON3	TCF7L2	6934
chr12	33014524	33014524	chr12	33003907	33021859	NM_004572	INTRON10	PKP2	5318
chr12	33014524	33014524	chr12	33003907	33021859	NM_001005242	INTRON9	PKP2	5318
chr12	33025611	33025611	chr12	33021996	33030778	NM_004572	INTRON11	PKP2	5318
chr12	33025611	33025611	chr12	33021996	33030778	NM_001005242	INTRON10	PKP2	5318
chr13	23765099	23765099	chr13	23755214	23777832	NM_000231	INTRON1	SGCG	6445
chr13	23771129	23771129	chr13	23755214	23777832	NM_000231	INTRON1	SGCG	6445
chr13	23771195	23771195	chr13	23755214	23777832	NM_000231	INTRON1	SGCG	6445
chr13	23774922	23774922	chr13	23755214	23777832	NM_000231	INTRON1	SGCG	6445
chr22	36971956	36971956	chr22	36962540	36983510	NM_006078	INTRON2	CACNG2	10369
