Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	172324929	172324929	chr1	172292480	172348156	NM_015569	INTRON17	DNM3	26052
chr1	172324929	172324929	chr1	172277979	172348156	NM_001136127	INTRON16	DNM3	26052
chr1	172353470	172353470	chr1	172348322	172356271	NM_015569	INTRON18	DNM3	26052
chr1	172353470	172353470	chr1	172348322	172356271	NM_001136127	INTRON17	DNM3	26052
chr2	73329871	73329871	chr2	73316443	73339473	NM_015470	INTRON4	RAB11FIP5	26056
chr2	73330953	73330953	chr2	73316443	73339473	NM_015470	INTRON4	RAB11FIP5	26056
chr3	87280087	87280087	chr3	87276706	87289847	NM_014043	INTRON1	CHMP2B	25978
chr3	87280087	87280087	chr3	87276706	87294862	NM_001244644	INTRON1	CHMP2B	25978
chr3	87290388	87290388	chr3	87289940	87294862	NM_014043	INTRON2	CHMP2B	25978
chr3	87290388	87290388	chr3	87276706	87294862	NM_001244644	INTRON1	CHMP2B	25978
chr4	55517004	55517004	chr4	55514094	55522093	NM_000222	5P2	KIT	3815
chr4	55517004	55517004	chr4	55514094	55522093	NM_001093772	5P2	KIT	3815
chr4	55526919	55526919	chr4	55524248	55561676	NM_000222	INTRON1	KIT	3815
chr4	55526919	55526919	chr4	55524248	55561676	NM_001093772	INTRON1	KIT	3815
chr4	55612974	55612974	chr4	55608881	55616880	NM_000222	3P2	KIT	3815
chr4	55612974	55612974	chr4	55608881	55616880	NM_001093772	3P2	KIT	3815
chr8	17143245	17143245	chr8	17142125	17143854	NM_152415	INTRON10	VPS37A	137492
chr8	17143245	17143245	chr8	17142125	17143854	NM_001145152	INTRON9	VPS37A	137492
chr8	18467518	18467518	chr8	18457944	18490121	NM_015310	INTRON5	PSD3	23362
chr8	18467518	18467518	chr8	18457944	18490121	NM_206909	INTRON5	PSD3	23362
chr8	18469350	18469350	chr8	18457944	18490121	NM_015310	INTRON5	PSD3	23362
chr8	18469350	18469350	chr8	18457944	18490121	NM_206909	INTRON5	PSD3	23362
chr9	17603495	17603495	chr9	17579285	17747062	NM_003026	INTRON1	SH3GL2	6456
chr9	17610210	17610210	chr9	17579285	17747062	NM_003026	INTRON1	SH3GL2	6456
chr9	17727218	17727218	chr9	17579285	17747062	NM_003026	INTRON1	SH3GL2	6456
chr9	71516541	71516541	chr9	71509554	71532462	NM_003558	INTRON8	PIP5K1B	8395
chr10	17676534	17676534	chr10	17676123	17684122	NM_003473	5P2	STAM	8027
chr10	17676534	17676534	chr10	17676123	17684122	NR_037774	5P2	STAM	8027
chr15	99498084	99498084	chr15	99491937	99500288	NM_000875	INTRON20	IGF1R	3480
chr15	99500073	99500073	chr15	99491937	99500288	NM_000875	INTRON20	IGF1R	3480
chr18	9760728	9760728	chr18	9708441	9775273	NM_006868	INTRON1	RAB31	11031
chr22	25958951	25958951	chr22	25958860	25960859	NM_005160	5P1	ADRBK2	157
