Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr6	7735787	7735787	chr6	7727852	7845371	NM_001718	INTRON1	BMP6	654
chr8	131920535	131920535	chr8	131916288	131921952	NM_001115	INTRON12	ADCY8	114
chr8	131936278	131936278	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936853	131936853	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131936876	131936876	chr8	131922112	131949317	NM_001115	INTRON13	ADCY8	114
chr8	131954651	131954651	chr8	131949446	131955595	NM_001115	INTRON14	ADCY8	114
chr12	125354102	125354102	chr12	125350519	125358518	NM_005505	5P2	SCARB1	949
chr12	125354102	125354102	chr12	125350519	125358518	NM_001082959	5P2	SCARB1	949
chr15	74622532	74622532	chr15	74620102	74628101	NM_001099773	3P2	CYP11A1	1583
chr15	74622532	74622532	chr15	74620102	74628101	NM_000781	3P2	CYP11A1	1583
chr15	99498084	99498084	chr15	99491937	99500288	NM_000875	INTRON20	IGF1R	3480
chr15	99500073	99500073	chr15	99491937	99500288	NM_000875	INTRON20	IGF1R	3480
