Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	46078462	46078462	chr2	46070202	46203566	NM_005400	INTRON2	PRKCE	5581
chr9	71516541	71516541	chr9	71509554	71532462	NM_003558	INTRON8	PIP5K1B	8395
chr9	124092354	124092354	chr9	124091593	124093664	NM_198252	INTRON16	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127664	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127665	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_000177	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127666	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127663	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001258030	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127667	INTRON17	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001127662	INTRON15	GSN	2934
chr9	124092354	124092354	chr9	124091593	124093664	NM_001258029	INTRON15	GSN	2934
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr17	64340379	64340379	chr17	64302245	64492317	NM_002737	INTRON2	PRKCA	5578
