Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr1	111692439	111692439	chr1	111690675	111702000	NM_006090	INTRON2	CEPT1	10390
chr1	111692439	111692439	chr1	111690675	111702000	NM_001007794	INTRON2	CEPT1	10390
chr3	196019679	196019679	chr3	196016584	196024583	NM_005017	5P2	PCYT1A	5130
chr5	1477230	1477230	chr5	1474800	1477517	NM_024830	INTRON5	LPCAT1	79888
chr15	34647567	34647567	chr15	34641088	34649087	NM_153613	3P2	LPCAT4	254531
chr19	7635688	7635688	chr19	7628653	7636652	NM_006702	3P2	PNPLA6	10908
chr19	7635688	7635688	chr19	7628653	7636652	NM_001166112	3P2	PNPLA6	10908
chr19	7635688	7635688	chr19	7628653	7636652	NM_001166114	3P2	PNPLA6	10908
chr19	7635688	7635688	chr19	7628653	7636652	NM_001166113	3P2	PNPLA6	10908
chr19	7635688	7635688	chr19	7628653	7636652	NM_001166111	3P2	PNPLA6	10908
