Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr4	55517004	55517004	chr4	55514094	55522093	NM_000222	5P2	KIT	3815
chr4	55517004	55517004	chr4	55514094	55522093	NM_001093772	5P2	KIT	3815
chr4	55526919	55526919	chr4	55524248	55561676	NM_000222	INTRON1	KIT	3815
chr4	55526919	55526919	chr4	55524248	55561676	NM_001093772	INTRON1	KIT	3815
chr4	55612974	55612974	chr4	55608881	55616880	NM_000222	3P2	KIT	3815
chr4	55612974	55612974	chr4	55608881	55616880	NM_001093772	3P2	KIT	3815
chr8	23051354	23051354	chr8	23049526	23054643	NM_003844	INTRON1	TNFRSF10A	8797
chr9	21199679	21199679	chr9	21196179	21204178	NM_002171	3P2	IFNA10	3446
chr9	21199679	21199679	chr9	21199467	21201466	NM_021057	3P1	IFNA7	3444
chr22	17587679	17587679	chr22	17586844	17588615	NM_014339	INTRON11	IL17RA	23765
