Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr2	233872407	233872407	chr2	233839674	233877776	NM_019850	INTRON14	NGEF	25791
chr3	78650559	78650559	chr3	78649459	78655881	NM_002941	INTRON2	ROBO1	6091
chr3	78650559	78650559	chr3	78649459	78655881	NM_001145845	INTRON2	ROBO1	6091
chr3	78650559	78650559	chr3	78649459	78655881	NM_133631	INTRON2	ROBO1	6091
chr3	97355028	97355028	chr3	97329698	97356715	NM_173655	INTRON11	EPHA6	285220
chr3	97355028	97355028	chr3	97329698	97356715	NM_001080448	INTRON13	EPHA6	285220
chr3	134634317	134634317	chr3	134514531	134644656	NM_004441	INTRON1	EPHB1	2047
chr3	134892485	134892485	chr3	134885848	134898700	NM_004441	INTRON9	EPHB1	2047
chr4	20391614	20391614	chr4	20270504	20469373	NM_004787	INTRON4	SLIT2	9353
chr5	106946055	106946055	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	106958957	106958957	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	106960823	106960823	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	106971567	106971567	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	106982559	106982559	chr5	106763210	107006188	NM_001962	INTRON4	EFNA5	1946
chr5	115811219	115811219	chr5	115808789	115811239	NM_020796	INTRON3	SEMA6A	57556
chr5	148631251	148631251	chr5	148630982	148631762	NM_014945	INTRON21	ABLIM3	22885
chr7	82986169	82986169	chr7	82983221	82991220	NM_012431	3P2	SEMA3E	9723
chr7	82986169	82986169	chr7	82983221	82991220	NM_001178129	3P2	SEMA3E	9723
chr7	83631375	83631375	chr7	83631362	83634653	NM_006080	INTRON6	SEMA3A	10371
chr8	26437075	26437075	chr8	26372195	26439483	NM_001197293	INTRON1	DPYSL2	1808
chr8	26437075	26437075	chr8	26435809	26439483	NM_001386	INTRON1	DPYSL2	1808
chr8	26437075	26437075	chr8	26436049	26439483	NM_001244604	INTRON1	DPYSL2	1808
chr9	104359260	104359260	chr9	104357283	104359282	NM_147180	5P1	PPP3R2	5535
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
chr19	4555309	4555309	chr19	4555107	4555484	NM_032108	INTRON10	SEMA6B	10501
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258295	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258292	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001258294	5P2	NFATC2	4773
chr20	50183239	50183239	chr20	50181370	50189369	NM_001136021	5P2	NFATC2	4773
