Searched for chr	interval Low	interval High	ucscRefSeqGene node ChromName	node Low	node High	node RefSeqGeneName	node IntervalName	node GeneHugoSymbol	node GeneEntrezId
chr5	110596685	110596685	chr5	110560342	110679720	NM_001744	INTRON1	CAMK4	814
chr5	110601041	110601041	chr5	110560342	110679720	NM_001744	INTRON1	CAMK4	814
chr6	26103176	26103176	chr6	26102175	26104174	NM_003542	5P1	HIST1H4C	8364
chr6	26116423	26116423	chr6	26114372	26122371	NM_003512	5P2	HIST1H2AC	8334
chr6	26116423	26116423	chr6	26113694	26121693	NM_003526	3P2	HIST1H2BC	8347
chr6	26129947	26129947	chr6	26126918	26134917	NM_003512	3P2	HIST1H2AC	8334
chr6	26129947	26129947	chr6	26126132	26134131	NM_003526	5P2	HIST1H2BC	8347
chr7	28494444	28494444	chr7	28339060	28534522	NM_182899	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28452536	28527791	NM_182898	INTRON1	CREB5	9586
chr7	28494444	28494444	chr7	28475307	28527791	NM_004904	INTRON1	CREB5	9586
chr7	140538990	140538990	chr7	140534672	140549909	NM_004333	INTRON16	BRAF	673
chr9	104359260	104359260	chr9	104341642	104375656	NM_133445	INTRON3	GRIN3A	116443
chr14	52326084	52326084	chr14	52325021	52327020	NM_053064	5P1	GNG2	54331
chr14	52326084	52326084	chr14	52325021	52327020	NM_001243774	5P1	GNG2	54331
chr14	52326084	52326084	chr14	52325021	52327020	NM_001243773	5P1	GNG2	54331
chr16	30130492	30130492	chr16	30129859	30133143	NM_001040056	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_001109891	INTRON6	MAPK3	5595
chr16	30130492	30130492	chr16	30129859	30133143	NM_002746	INTRON7	MAPK3	5595
